triplet_id	ac_id	score_ac	score_ad	delta	rank_value
SCF:0002567	AC:002233	0.96151173	0.94779206	-0.01371967	0
SCF:0002568	AC:002233	0.96151173	0.95429725	-0.00721448	0
SCF:0002569	AC:002236	0.80826524	0.69441643	-0.11384881	0
SCF:0002570	AC:002236	0.80826524	0.69599221	-0.11227303	0
SCF:0002571	AC:002237	0.97796419	0.96222648	-0.01573771	0
SCF:0002572	AC:002237	0.97796419	0.96908668	-0.00887751	0
SCF:0002573	AC:002237	0.97796419	0.97487989	-0.00308430	0
SCF:0002574	AC:002237	0.97796419	0.97579306	-0.00217113	0
SCF:0002575	AC:002237	0.97796419	0.98238036	0.00441617	1
SCF:0002576	AC:002237	0.97796419	0.98222360	0.00425941	1
SCF:0002577	AC:002238	0.69792938	0.89648310	0.19855372	1
SCF:0002578	AC:002239	0.96382970	0.99887216	0.03504246	1
SCF:0002579	AC:002241	0.83451856	0.76674903	-0.06776953	0
SCF:0002580	AC:002241	0.83451856	0.78023255	-0.05428601	0
SCF:0002581	AC:002242	0.61545796	0.66763653	0.05217857	1
SCF:0002582	AC:002245	0.51804660	0.81242225	0.29437565	1
SCF:0002583	AC:002247	0.64293530	0.85752234	0.21458704	1
SCF:0002584	AC:002250	0.72694108	0.85515946	0.12821838	1
SCF:0002585	AC:002250	0.72694108	0.85964599	0.13270491	1
SCF:0002586	AC:002250	0.72694108	0.81525174	0.08831066	1
SCF:0002587	AC:002265	0.87872478	0.89101278	0.01228800	1
SCF:0002588	AC:002265	0.87872478	0.44643508	-0.43228970	0
SCF:0002589	AC:002270	0.59019089	0.62489332	0.03470243	1
SCF:0002590	AC:002270	0.59019089	0.51819914	-0.07199175	0
SCF:0002591	AC:002271	0.49354562	0.74875867	0.25521305	1
SCF:0002592	AC:002271	0.49354562	0.69252685	0.19898123	1
SCF:0002593	AC:002271	0.49354562	0.59982869	0.10628307	1
SCF:0002594	AC:002271	0.49354562	0.49652481	0.00297919	1
SCF:0002595	AC:002272	0.75693828	0.79596427	0.03902599	1
SCF:0002596	AC:002272	0.75693828	0.65866380	-0.09827448	0
SCF:0002597	AC:002272	0.75693828	0.64269312	-0.11424516	0
SCF:0002598	AC:002274	0.70458987	0.64237035	-0.06221952	0
SCF:0002599	AC:002274	0.70458987	0.83511952	0.13052965	1
SCF:0002600	AC:002274	0.70458987	0.74038563	0.03579576	1
SCF:0002601	AC:002277	0.36988023	0.45491116	0.08503093	1
SCF:0002602	AC:002277	0.36988023	0.51342193	0.14354170	1
SCF:0002603	AC:002277	0.36988023	0.51342195	0.14354172	1
SCF:0002604	AC:002278	0.90718475	0.92624521	0.01906046	1
SCF:0002605	AC:002282	0.66194285	0.64774268	-0.01420017	0
SCF:0002606	AC:002282	0.66194285	0.71046933	0.04852648	1
SCF:0002607	AC:002282	0.66194285	0.71416659	0.05222374	1
SCF:0002608	AC:002285	0.70965349	0.66751830	-0.04213519	0
SCF:0002609	AC:002285	0.70965349	0.69434858	-0.01530491	0
SCF:0002610	AC:002287	0.98863420	0.99166718	0.00303298	1
SCF:0002611	AC:002290	0.72080269	0.65289807	-0.06790462	0
SCF:0002612	AC:002291	0.84985033	0.83493769	-0.01491264	0
SCF:0002613	AC:002292	0.93285951	0.93771291	0.00485340	1
SCF:0002614	AC:002295	0.72801345	0.67378585	-0.05422760	0
SCF:0002615	AC:002297	0.40128056	0.39775142	-0.00352914	0
SCF:0002616	AC:002297	0.40128056	0.41978982	0.01850926	1
SCF:0002617	AC:002299	0.45142776	0.68757889	0.23615113	1
SCF:0002618	AC:002300	0.83974150	0.78895512	-0.05078638	0
SCF:0002619	AC:002301	0.56901893	0.49273198	-0.07628695	0
SCF:0002620	AC:002301	0.56901893	0.52130041	-0.04771852	0
SCF:0002621	AC:002301	0.56901893	0.37365034	-0.19536859	0
SCF:0002622	AC:002304	0.80622050	0.53782855	-0.26839195	0
SCF:0002623	AC:002309	0.63071886	0.61260899	-0.01810987	0
SCF:0002624	AC:002310	0.93257755	0.94530738	0.01272983	1
SCF:0002625	AC:002310	0.93257755	0.93332651	0.00074896	1
SCF:0002626	AC:002310	0.93257755	0.72714565	-0.20543190	0
SCF:0002627	AC:002312	0.97654441	0.93523878	-0.04130563	0
SCF:0002628	AC:002314	0.60858535	0.47681436	-0.13177099	0
SCF:0002629	AC:002314	0.60858535	0.76552117	0.15693582	1
SCF:0002630	AC:002314	0.60858535	0.60502002	-0.00356533	0
SCF:0002631	AC:002314	0.60858535	0.69489563	0.08631028	1
SCF:0002632	AC:002314	0.60858535	0.55229577	-0.05628958	0
SCF:0002633	AC:002315	0.70987702	0.80610436	0.09622734	1
SCF:0002634	AC:002315	0.70987702	0.71747875	0.00760173	1
SCF:0002635	AC:002315	0.70987702	0.77957642	0.06969940	1
SCF:0002636	AC:002319	0.28867176	0.38980276	0.10113100	1
SCF:0002637	AC:002319	0.28867176	0.24072541	-0.04794635	0
SCF:0002638	AC:002320	0.78401435	0.58352408	-0.20049027	0
SCF:0002639	AC:002320	0.78401435	0.65165644	-0.13235791	0
SCF:0002640	AC:002320	0.78401435	0.56655872	-0.21745563	0
SCF:0002641	AC:002320	0.78401435	0.76950884	-0.01450551	0
SCF:0002642	AC:002322	0.99659237	0.99566695	-0.00092542	0
SCF:0002643	AC:002324	0.95664426	0.97439367	0.01774941	1
SCF:0002644	AC:002326	0.24591536	0.35749790	0.11158254	1
SCF:0002645	AC:002326	0.24591536	0.37196533	0.12604997	1
SCF:0002646	AC:002327	0.51545060	0.50827515	-0.00717545	0
SCF:0002647	AC:002327	0.51545060	0.68295595	0.16750535	1
SCF:0002648	AC:002328	0.77170810	0.86079394	0.08908584	1
SCF:0002649	AC:002330	0.26829691	0.30003866	0.03174175	1
SCF:0002650	AC:002336	0.56140134	0.54210584	-0.01929550	0
SCF:0002651	AC:002337	0.57526510	0.43897602	-0.13628908	0
SCF:0002652	AC:002338	0.89285684	0.84513721	-0.04771963	0
SCF:0002653	AC:002339	0.65017262	0.90475732	0.25458470	1
SCF:0002654	AC:002339	0.65017262	0.87535628	0.22518366	1
SCF:0002655	AC:002339	0.65017262	0.77442166	0.12424904	1
SCF:0002656	AC:002339	0.65017262	0.41453727	-0.23563535	0
SCF:0002657	AC:002339	0.65017262	0.66864595	0.01847333	1
SCF:0002658	AC:002339	0.65017262	0.66566574	0.01549312	1
SCF:0002659	AC:002340	0.82317171	0.79729017	-0.02588154	0
SCF:0002660	AC:002341	0.45943524	0.49106562	0.03163038	1
SCF:0002661	AC:002341	0.45943524	0.50066436	0.04122912	1
SCF:0002662	AC:002341	0.45943524	0.46599528	0.00656004	1
SCF:0002663	AC:002341	0.45943524	0.54647465	0.08703941	1
SCF:0002664	AC:002341	0.45943524	0.41756496	-0.04187028	0
SCF:0002665	AC:002342	0.51063236	0.47086582	-0.03976654	0
SCF:0002666	AC:002343	0.85260457	0.79325875	-0.05934582	0
SCF:0002667	AC:002343	0.85260457	0.70081591	-0.15178866	0
SCF:0002668	AC:002343	0.85260457	0.51830847	-0.33429610	0
SCF:0002669	AC:002343	0.85260457	0.81982530	-0.03277927	0
SCF:0002670	AC:002345	0.97285897	0.97106099	-0.00179798	0
SCF:0002671	AC:002345	0.97285897	0.97579375	0.00293478	1
SCF:0002672	AC:002347	0.66861391	0.92670959	0.25809568	1
SCF:0002673	AC:002347	0.66861391	0.93368788	0.26507397	1
SCF:0002674	AC:002347	0.66861391	0.92238931	0.25377540	1
SCF:0002675	AC:002347	0.66861391	0.75596101	0.08734710	1
SCF:0002676	AC:002348	0.81867878	0.79208140	-0.02659738	0
SCF:0002677	AC:002349	0.43297374	0.41644834	-0.01652540	0
SCF:0002678	AC:002349	0.43297374	0.51920108	0.08622734	1
SCF:0002679	AC:002350	0.65436962	0.47753219	-0.17683743	0
SCF:0002680	AC:002350	0.65436962	0.60927098	-0.04509864	0
SCF:0002681	AC:002351	0.59957634	0.52617181	-0.07340453	0
SCF:0002682	AC:002353	0.66454539	0.65195841	-0.01258698	0
SCF:0002683	AC:002353	0.66454539	0.64212746	-0.02241793	0
SCF:0002684	AC:002353	0.66454539	0.53639192	-0.12815347	0
SCF:0002685	AC:002353	0.66454539	0.63433483	-0.03021056	0
SCF:0002686	AC:002353	0.66454539	0.49795243	-0.16659296	0
SCF:0002687	AC:002355	0.60306991	0.79073007	0.18766016	1
SCF:0002688	AC:002355	0.60306991	0.79127260	0.18820269	1
SCF:0002689	AC:002355	0.60306991	0.69965524	0.09658533	1
SCF:0002690	AC:002356	0.99450901	0.87169245	-0.12281656	0
SCF:0002691	AC:002357	0.57614992	0.24575662	-0.33039330	0
SCF:0002692	AC:002360	0.43999359	0.38680180	-0.05319179	0
SCF:0002693	AC:002360	0.43999359	0.54376902	0.10377543	1
SCF:0002694	AC:002361	0.88271838	0.90589709	0.02317871	1
SCF:0002695	AC:002367	0.66188865	0.68979475	0.02790610	1
SCF:0002696	AC:002371	0.83062332	0.85952300	0.02889968	1
SCF:0002697	AC:002371	0.83062332	0.86160538	0.03098206	1
SCF:0002698	AC:002371	0.83062332	0.88572493	0.05510161	1
SCF:0002699	AC:002372	0.38226762	0.32246486	-0.05980276	0
SCF:0002700	AC:002372	0.38226762	0.41978982	0.03752220	1
SCF:0002701	AC:002372	0.38226762	0.46071315	0.07844553	1
SCF:0002702	AC:002373	0.84350101	0.95509657	0.11159556	1
SCF:0002703	AC:002374	0.86144561	0.88164619	0.02020058	1
SCF:0002704	AC:002377	0.64024677	0.58285380	-0.05739297	0
SCF:0002705	AC:002381	0.76034514	0.96602866	0.20568352	1
SCF:0002706	AC:002381	0.76034514	0.96200013	0.20165499	1
SCF:0002707	AC:002381	0.76034514	0.73743603	-0.02290911	0
SCF:0002708	AC:002383	0.50308661	0.68977293	0.18668632	1
SCF:0002709	AC:002384	0.96077064	0.37510117	-0.58566947	0
SCF:0002710	AC:002385	0.67241787	0.76610458	0.09368671	1
SCF:0002711	AC:002387	0.88670421	0.72711569	-0.15958852	0
SCF:0002712	AC:002387	0.88670421	0.95641953	0.06971532	1
SCF:0002713	AC:002393	0.66288906	0.95718288	0.29429382	1
SCF:0002714	AC:002393	0.66288906	0.67906523	0.01617617	1
SCF:0002715	AC:002396	0.89191673	0.92238931	0.03047258	1
SCF:0002716	AC:002396	0.89191673	0.94672072	0.05480399	1
SCF:0002717	AC:002399	0.60035098	0.41461335	-0.18573763	0
SCF:0002718	AC:002400	0.80371651	0.72923395	-0.07448256	0
SCF:0002719	AC:002401	0.62055039	0.57710863	-0.04344176	0
SCF:0002720	AC:002401	0.62055039	0.94073809	0.32018770	1
SCF:0002721	AC:002401	0.62055039	0.55978894	-0.06076145	0
SCF:0002722	AC:002401	0.62055039	0.95053237	0.32998198	1
SCF:0002723	AC:002402	0.90841136	0.98922116	0.08080980	1
SCF:0002724	AC:002403	0.98885665	0.99536157	0.00650492	1
SCF:0002725	AC:002404	0.89304882	0.91032895	0.01728013	1
SCF:0002726	AC:002404	0.89304882	0.84356201	-0.04948681	0
SCF:0002727	AC:002407	0.68117973	0.63592261	-0.04525712	0
SCF:0002728	AC:002407	0.68117973	0.64263058	-0.03854915	0
SCF:0002729	AC:002409	0.67041569	0.87782132	0.20740563	1
SCF:0002730	AC:002410	0.53251675	0.54432214	0.01180539	1
SCF:0002731	AC:002410	0.53251675	0.69168719	0.15917044	1
SCF:0002732	AC:002410	0.53251675	0.57254672	0.04002997	1
SCF:0002733	AC:002410	0.53251675	0.29496266	-0.23755409	0
SCF:0002734	AC:002412	0.98681325	0.98356778	-0.00324547	0
SCF:0002735	AC:002412	0.98681325	0.98245910	-0.00435415	0
SCF:0002736	AC:002412	0.98681325	0.97849718	-0.00831607	0
SCF:0002737	AC:002412	0.98681325	0.94779206	-0.03902119	0
SCF:0002738	AC:002413	0.75380667	0.81076612	0.05695945	1
SCF:0002739	AC:002413	0.75380667	0.55153324	-0.20227343	0
SCF:0002740	AC:002413	0.75380667	0.54544304	-0.20836363	0
SCF:0002741	AC:002415	0.88122186	0.77590221	-0.10531965	0
SCF:0002742	AC:002419	0.36373745	0.32142991	-0.04230754	0
SCF:0002743	AC:002420	0.40832859	0.41183534	0.00350675	1
SCF:0002744	AC:002421	0.66907463	0.64231526	-0.02675937	0
SCF:0002745	AC:002421	0.66907463	0.60397999	-0.06509464	0
SCF:0002746	AC:002422	0.50762947	0.73287716	0.22524769	1
SCF:0002747	AC:002422	0.50762947	0.76180678	0.25417731	1
SCF:0002748	AC:002422	0.50762947	0.81805112	0.31042165	1
SCF:0002749	AC:002422	0.50762947	0.41103540	-0.09659407	0
SCF:0002750	AC:002422	0.50762947	0.47067130	-0.03695817	0
SCF:0002751	AC:002422	0.50762947	0.32398961	-0.18363986	0
SCF:0002752	AC:002423	0.97440460	0.96980813	-0.00459647	0
SCF:0002753	AC:002425	0.45365124	0.65574512	0.20209388	1
SCF:0002754	AC:002425	0.45365124	0.41570295	-0.03794829	0
SCF:0002755	AC:002426	0.73394510	0.80894234	0.07499724	1
SCF:0002756	AC:002428	0.52726811	0.33791170	-0.18935641	0
SCF:0002757	AC:002428	0.52726811	0.56505616	0.03778805	1
SCF:0002758	AC:002430	0.49377790	0.72796565	0.23418775	1
SCF:0002759	AC:002430	0.49377790	0.47391868	-0.01985922	0
SCF:0002760	AC:002436	0.65195826	0.65195841	0.00000015	1
SCF:0002761	AC:002436	0.65195826	0.57733461	-0.07462365	0
SCF:0002762	AC:002436	0.65195826	0.66197995	0.01002169	1
SCF:0002763	AC:002437	0.57505083	0.67207572	0.09702489	1
SCF:0002764	AC:002437	0.57505083	0.80952322	0.23447239	1
SCF:0002765	AC:002438	0.48966642	0.48867658	-0.00098984	0
SCF:0002766	AC:002438	0.48966642	0.38039914	-0.10926728	0
SCF:0002767	AC:002439	0.73850236	0.66122311	-0.07727925	0
SCF:0002768	AC:002439	0.73850236	0.71074006	-0.02776230	0
SCF:0002769	AC:002439	0.73850236	0.62597257	-0.11252979	0
SCF:0002770	AC:002439	0.73850236	0.75333724	0.01483488	1
SCF:0002771	AC:002439	0.73850236	0.68467411	-0.05382825	0
SCF:0002772	AC:002441	0.75043410	0.90466618	0.15423208	1
SCF:0002773	AC:002441	0.75043410	0.74027097	-0.01016313	0
SCF:0002774	AC:002441	0.75043410	0.93444229	0.18400819	1
SCF:0002775	AC:002442	0.71984002	0.45491116	-0.26492886	0
SCF:0002776	AC:002442	0.71984002	0.71984055	0.00000053	1
SCF:0002777	AC:002442	0.71984002	0.59548500	-0.12435502	0
SCF:0002778	AC:002442	0.71984002	0.74840033	0.02856031	1
SCF:0002779	AC:002443	0.93890434	0.78420312	-0.15470122	0
SCF:0002780	AC:002444	0.71652320	0.81974715	0.10322395	1
SCF:0002781	AC:002447	0.80240297	0.86905384	0.06665087	1
SCF:0002782	AC:002448	0.63921150	0.50290413	-0.13630737	0
SCF:0002783	AC:002448	0.63921150	0.71885030	0.07963880	1
SCF:0002784	AC:002448	0.63921150	0.64606168	0.00685018	1
SCF:0002785	AC:002449	0.78160342	0.90780908	0.12620566	1
SCF:0002786	AC:002453	0.48972160	0.31597071	-0.17375089	0
SCF:0002787	AC:002453	0.48972160	0.46133307	-0.02838853	0
SCF:0002788	AC:002457	0.38916926	0.54415975	0.15499049	1
SCF:0002789	AC:002457	0.38916926	0.56288169	0.17371243	1
SCF:0002790	AC:002457	0.38916926	0.35179569	-0.03737357	0
SCF:0002791	AC:002457	0.38916926	0.36878011	-0.02038915	0
SCF:0002792	AC:002458	0.58113983	0.73191832	0.15077849	1
SCF:0002793	AC:002458	0.58113983	0.62395500	0.04281517	1
SCF:0002794	AC:002458	0.58113983	0.62769623	0.04655640	1
SCF:0002795	AC:002461	0.94786176	0.98872841	0.04086665	1
SCF:0002796	AC:002465	0.61748612	0.94746513	0.32997901	1
SCF:0002797	AC:002465	0.61748612	0.57710863	-0.04037749	0
SCF:0002798	AC:002467	0.70574846	0.73613969	0.03039123	1
SCF:0002799	AC:002469	0.83332523	0.67161805	-0.16170718	0
SCF:0002800	AC:002469	0.83332523	0.83284059	-0.00048464	0
SCF:0002801	AC:002471	0.51232057	0.54969334	0.03737277	1
SCF:0002802	AC:002474	0.49385572	0.71384835	0.21999263	1
SCF:0002803	AC:002474	0.49385572	0.54858146	0.05472574	1
SCF:0002804	AC:002475	0.77054578	0.81674677	0.04620099	1
SCF:0002805	AC:002477	0.99501166	0.99112248	-0.00388918	0
SCF:0002806	AC:002478	0.39824256	0.52327415	0.12503159	1
SCF:0002807	AC:002478	0.39824256	0.43217782	0.03393526	1
SCF:0002808	AC:002480	0.49336396	0.55121142	0.05784746	1
SCF:0002809	AC:002480	0.49336396	0.72790922	0.23454526	1
SCF:0002810	AC:002482	0.97311615	0.99653164	0.02341549	1
SCF:0002811	AC:002484	0.58737251	0.58847582	0.00110331	1
SCF:0002812	AC:002484	0.58737251	0.71984055	0.13246804	1
SCF:0002813	AC:002484	0.58737251	0.42752385	-0.15984866	0
SCF:0002814	AC:002484	0.58737251	0.56337449	-0.02399802	0
SCF:0002815	AC:002484	0.58737251	0.56337449	-0.02399802	0
SCF:0002816	AC:002485	0.51397305	0.52799327	0.01402022	1
SCF:0002817	AC:002485	0.51397305	0.53385997	0.01988692	1
SCF:0002818	AC:002485	0.51397305	0.58285380	0.06888075	1
SCF:0002819	AC:002486	0.73912534	0.49390045	-0.24522489	0
SCF:0002820	AC:002486	0.73912534	0.92924089	0.19011555	1
SCF:0002821	AC:002486	0.73912534	0.86698866	0.12786332	1
SCF:0002822	AC:002487	0.95200378	0.98331959	0.03131581	1
SCF:0002823	AC:002489	0.42902760	0.61138583	0.18235823	1
SCF:0002824	AC:002492	0.44020792	0.42280320	-0.01740472	0
SCF:0002825	AC:002493	0.79811195	0.76173034	-0.03638161	0
SCF:0002826	AC:002494	0.86120584	0.89575285	0.03454701	1
SCF:0002827	AC:002496	0.99129504	0.99040931	-0.00088573	0
SCF:0002828	AC:002498	0.34153508	0.51053793	0.16900285	1
SCF:0002829	AC:002499	0.69124654	0.61592561	-0.07532093	0
SCF:0002830	AC:002500	0.99563110	0.99819965	0.00256855	1
SCF:0002831	AC:002500	0.99563110	0.99393610	-0.00169500	0
SCF:0002832	AC:002500	0.99563110	0.99141845	-0.00421265	0
SCF:0002833	AC:002500	0.99563110	0.99486931	-0.00076179	0
SCF:0002834	AC:002501	0.80940318	0.64835654	-0.16104664	0
SCF:0002835	AC:002501	0.80940318	0.90207186	0.09266868	1
SCF:0002836	AC:002501	0.80940318	0.99511582	0.18571264	1
SCF:0002837	AC:002503	0.63876661	0.58538150	-0.05338511	0
SCF:0002838	AC:002503	0.63876661	0.88405168	0.24528507	1
SCF:0002839	AC:002505	0.61248607	0.55127841	-0.06120766	0
SCF:0002840	AC:002505	0.61248607	0.48443356	-0.12805251	0
SCF:0002841	AC:002505	0.61248607	0.45738046	-0.15510561	0
SCF:0002842	AC:002511	0.33130165	0.29884590	-0.03245575	0
SCF:0002843	AC:002512	0.64139718	0.77279242	0.13139524	1
SCF:0002844	AC:002512	0.64139718	0.74435387	0.10295669	1
SCF:0002845	AC:002512	0.64139718	0.63684911	-0.00454807	0
SCF:0002846	AC:002513	0.65521315	0.76141193	0.10619878	1
SCF:0002847	AC:002513	0.65521315	0.57187843	-0.08333472	0
SCF:0002848	AC:002513	0.65521315	0.62668080	-0.02853235	0
SCF:0002849	AC:002515	0.36776307	0.73155466	0.36379159	1
SCF:0002850	AC:002515	0.36776307	0.54851342	0.18075035	1
SCF:0002851	AC:002516	0.93366441	0.94832679	0.01466238	1
SCF:0002852	AC:002516	0.93366441	0.94649932	0.01283491	1
SCF:0002853	AC:002516	0.93366441	0.94159962	0.00793521	1
SCF:0002854	AC:002516	0.93366441	0.94784397	0.01417956	1
SCF:0002855	AC:002517	0.72043013	0.85927081	0.13884068	1
SCF:0002856	AC:002518	0.66957740	0.65393344	-0.01564396	0
SCF:0002857	AC:002518	0.66957740	0.62178992	-0.04778748	0
SCF:0002858	AC:002520	0.73311782	0.59642876	-0.13668906	0
SCF:0002859	AC:002524	0.93956875	0.97497907	0.03541032	1
SCF:0002860	AC:002524	0.93956875	0.93511486	-0.00445389	0
SCF:0002861	AC:002524	0.93956875	0.95640660	0.01683785	1
SCF:0002862	AC:002524	0.93956875	0.94655799	0.00698924	1
SCF:0002863	AC:002526	0.99872631	0.99178960	-0.00693671	0
SCF:0002864	AC:002526	0.99872631	0.99778748	-0.00093883	0
SCF:0002865	AC:002526	0.99872631	0.99673661	-0.00198970	0
SCF:0002866	AC:002533	0.95742685	0.94887124	-0.00855561	0
SCF:0002867	AC:002533	0.95742685	0.94784397	-0.00958288	0
SCF:0002868	AC:002533	0.95742685	0.91774718	-0.03967967	0
SCF:0002869	AC:002536	0.96203616	0.96360570	0.00156954	1
SCF:0002870	AC:002536	0.96203616	0.96706360	0.00502744	1
SCF:0002871	AC:002536	0.96203616	0.93478155	-0.02725461	0
SCF:0002872	AC:002538	0.88451889	0.81557083	-0.06894806	0
SCF:0002873	AC:002538	0.88451889	0.82947090	-0.05504799	0
SCF:0002874	AC:002540	0.88354288	0.91002975	0.02648687	1
SCF:0002875	AC:002540	0.88354288	0.81708453	-0.06645835	0
SCF:0002876	AC:002542	0.44852224	0.52359712	0.07507488	1
SCF:0002877	AC:002544	0.57575467	0.54638959	-0.02936508	0
SCF:0002878	AC:002546	0.57084003	0.85871235	0.28787232	1
SCF:0002879	AC:002547	0.51803824	0.44193546	-0.07610278	0
SCF:0002880	AC:002548	0.63427302	0.61927846	-0.01499456	0
SCF:0002881	AC:002552	0.53045679	0.69388474	0.16342795	1
SCF:0002882	AC:002554	0.50197841	0.56785188	0.06587347	1
SCF:0002883	AC:002555	0.48018290	0.68797974	0.20779684	1
SCF:0002884	AC:002556	0.45470447	0.99504709	0.54034262	1
SCF:0002885	AC:002557	0.81503222	0.92660636	0.11157414	1
SCF:0002886	AC:002562	0.89342213	0.95147428	0.05805215	1
SCF:0002887	AC:002562	0.89342213	0.91210702	0.01868489	1
SCF:0002888	AC:002562	0.89342213	0.66408461	-0.22933752	0
SCF:0002889	AC:002567	0.54972837	0.43916332	-0.11056505	0
SCF:0002890	AC:002570	0.74171263	0.88614577	0.14443314	1
SCF:0002891	AC:002571	0.94090670	0.93795887	-0.00294783	0
SCF:0002892	AC:002571	0.94090670	0.92928890	-0.01161780	0
SCF:0002893	AC:002571	0.94090670	0.97400343	0.03309673	1
SCF:0002894	AC:002572	0.21181008	0.55124640	0.33943632	1
SCF:0002895	AC:002572	0.21181008	0.58654888	0.37473880	1
SCF:0002896	AC:002572	0.21181008	0.32847888	0.11666880	1
SCF:0002897	AC:002575	0.63423762	0.75771071	0.12347309	1
SCF:0002898	AC:002576	0.40868193	0.52064599	0.11196406	1
SCF:0002899	AC:002576	0.40868193	0.50535602	0.09667409	1
SCF:0002900	AC:002576	0.40868193	0.53943127	0.13074934	1
SCF:0002901	AC:002577	0.81138643	0.90971837	0.09833194	1
SCF:0002902	AC:002578	0.56715611	0.33350810	-0.23364801	0
SCF:0002903	AC:002579	0.94548860	0.94594172	0.00045312	1
SCF:0002904	AC:002580	0.40410960	0.21566473	-0.18844487	0
SCF:0002905	AC:002580	0.40410960	0.47066830	0.06655870	1
SCF:0002906	AC:002581	0.65111273	0.73079971	0.07968698	1
SCF:0002907	AC:002581	0.65111273	0.78533262	0.13421989	1
SCF:0002908	AC:002581	0.65111273	0.77553451	0.12442178	1
SCF:0002909	AC:002582	0.38129365	0.44695193	0.06565828	1
SCF:0002910	AC:002582	0.38129365	0.50609255	0.12479890	1
SCF:0002911	AC:002582	0.38129365	0.58847582	0.20718217	1
SCF:0002912	AC:002584	0.80863095	0.66026659	-0.14836436	0
SCF:0002913	AC:002590	0.75055774	0.67115691	-0.07940083	0
SCF:0002914	AC:002590	0.75055774	0.45858926	-0.29196848	0
SCF:0002915	AC:002590	0.75055774	0.85188059	0.10132285	1
SCF:0002916	AC:002590	0.75055774	0.80645034	0.05589260	1
SCF:0002917	AC:002590	0.75055774	0.83022927	0.07967153	1
SCF:0002918	AC:002591	0.94611660	0.98192781	0.03581121	1
SCF:0002919	AC:002593	0.63306343	0.63219020	-0.00087323	0
SCF:0002920	AC:002597	0.61659399	0.72325903	0.10666504	1
SCF:0002921	AC:002597	0.61659399	0.47391868	-0.14267531	0
SCF:0002922	AC:002598	0.79287434	0.85515946	0.06228512	1
SCF:0002923	AC:002600	0.70507109	0.62973058	-0.07534051	0
SCF:0002924	AC:002600	0.70507109	0.69958946	-0.00548163	0
SCF:0002925	AC:002600	0.70507109	0.63442150	-0.07064959	0
SCF:0002926	AC:002600	0.70507109	0.70020452	-0.00486657	0
SCF:0002927	AC:002600	0.70507109	0.75333724	0.04826615	1
SCF:0002928	AC:002601	0.37623594	0.41458781	0.03835187	1
SCF:0002929	AC:002601	0.37623594	0.45606132	0.07982538	1
SCF:0002930	AC:002606	0.88507208	0.78320705	-0.10186503	0
SCF:0002931	AC:002608	0.60253640	0.63743034	0.03489394	1
SCF:0002932	AC:002608	0.60253640	0.74591133	0.14337493	1
SCF:0002933	AC:002609	0.97215065	0.95758626	-0.01456439	0
SCF:0002934	AC:002609	0.97215065	0.98117656	0.00902591	1
SCF:0002935	AC:002609	0.97215065	0.86865368	-0.10349697	0
SCF:0002936	AC:002610	0.52490675	0.51567135	-0.00923540	0
SCF:0002937	AC:002610	0.52490675	0.42516266	-0.09974409	0
SCF:0002938	AC:002610	0.52490675	0.49801347	-0.02689328	0
SCF:0002939	AC:002613	0.62030795	0.69357458	0.07326663	1
SCF:0002940	AC:002614	0.62907722	0.64269312	0.01361590	1
SCF:0002941	AC:002614	0.62907722	0.55104266	-0.07803456	0
SCF:0002942	AC:002614	0.62907722	0.60135861	-0.02771861	0
SCF:0002943	AC:002614	0.62907722	0.79679167	0.16771445	1
SCF:0002944	AC:002615	0.89787155	0.61312291	-0.28474864	0
SCF:0002945	AC:002617	0.66344878	0.56318398	-0.10026480	0
SCF:0002946	AC:002617	0.66344878	0.55877401	-0.10467477	0
SCF:0002947	AC:002617	0.66344878	0.51856280	-0.14488598	0
SCF:0002948	AC:002617	0.66344878	0.54885058	-0.11459820	0
SCF:0002949	AC:002617	0.66344878	0.80506453	0.14161575	1
SCF:0002950	AC:002618	0.33441149	0.48329002	0.14887853	1
SCF:0002951	AC:002620	0.65831072	0.53429858	-0.12401214	0
SCF:0002952	AC:002621	0.69736826	0.89514688	0.19777862	1
SCF:0002953	AC:002622	0.86833015	0.89490539	0.02657524	1
SCF:0002954	AC:002622	0.86833015	0.87645522	0.00812507	1
SCF:0002955	AC:002623	0.99667033	0.99824870	0.00157837	1
SCF:0002956	AC:002624	0.72730255	0.79641971	0.06911716	1
SCF:0002957	AC:002624	0.72730255	0.70493326	-0.02236929	0
SCF:0002958	AC:002624	0.72730255	0.91222670	0.18492415	1
SCF:0002959	AC:002624	0.72730255	0.67538396	-0.05191859	0
SCF:0002960	AC:002624	0.72730255	0.67990648	-0.04739607	0
SCF:0002961	AC:002624	0.72730255	0.74460089	0.01729834	1
SCF:0002962	AC:002625	0.97494725	0.95574314	-0.01920411	0
SCF:0002963	AC:002627	0.79954975	0.72201030	-0.07753945	0
SCF:0002964	AC:002627	0.79954975	0.63381504	-0.16573471	0
SCF:0002965	AC:002627	0.79954975	0.81049770	0.01094795	1
SCF:0002966	AC:002627	0.79954975	0.79696968	-0.00258007	0
SCF:0002967	AC:002627	0.79954975	0.82419569	0.02464594	1
SCF:0002968	AC:002628	0.54550925	0.64162046	0.09611121	1
SCF:0002969	AC:002628	0.54550925	0.77333239	0.22782314	1
SCF:0002970	AC:002628	0.54550925	0.60778350	0.06227425	1
SCF:0002971	AC:002631	0.72421342	0.81898767	0.09477425	1
