source	record_id	protein_a	protein_b	taxon_a	taxon_b	assay_raw	assay_ontology	old_historical_class	eligible_common_qc	score	pair_tokens	exact_string_positive_overlap	biophysical_only
Negatome	NEG:01834	Q9NZQ7	Q9Y6W8	9606	9606	MI:0422 - immunostaining	other_or_unresolved	other	1	0.999753	492	0	0
Negatome	NEG:01835	Q9P2H0	Q9UKY1	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.0003	1993	0	0
Negatome	NEG:01836	Q9QXX8	Q9WVR4	10090	10090	MI:0018 - two hybrid MI:0059 - gst pulldown	reconstituted_direct	direct_binary	0	0.998873	1160	0	0
Negatome	NEG:01837	Q9QZJ6	Q9WVH9	10090	10090	MI:0892 - solid phase assay	reconstituted_direct	direct_binary	0	0.000365	615	0	0
Negatome	NEG:01838	Q9QZJ6	Q9WVJ9	10090	10090	MI:0892 - solid phase assay	reconstituted_direct	direct_binary	0	0.028874	610	0	0
Negatome	NEG:01839	Q9UBB5	Q9UJW3	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.000391	800	0	0
Negatome	NEG:01840	Q9UBW7	Q9UKL0	9606	9606	MI:0059 - gst pull down	reconstituted_direct	direct_binary	0	0.999531	1865	1	0
Negatome	NEG:01841	Q9UDV6	Q9UH92	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000108	796	0	0
Negatome	NEG:01842	Q9UDV6	Q9UHX1	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	0	0.00109	1057	0	0
Negatome	NEG:01843	Q9UH92	Q9UHX1	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	9.2e-05	860	0	0
Negatome	NEG:01844	Q9UI95	Q9Y6D9	9606	9606	MI:0004 - affinity chromatography technologies	co_complex_association	association	1	0.999693	932	0	0
Negatome	NEG:01845	Q9UK45	Q9Y333	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999917	201	1	0
Negatome	NEG:01846	Q9WVB9	Q9Z136	10116	10116	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.037844	1861	0	0
Negatome	NEG:01847	Q9Y2I6	Q9Y6D9	9606	9606	MI:0004 - affinity chromatography technologies	co_complex_association	association	0	0.997454	2103	0	0
Negatome	NEG:01848	Q9Y2L1	Q9Y3B2	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999363	1156	1	0
Negatome	NEG:01849	Q9Y333	Q9Y4Y9	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.99984	189	1	0
Negatome	NEG:01850	Q9Y333	Q9Y4Z0	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999924	237	1	0
Negatome	NEG:01851	Q9Y4Y9	Q9Y4Z0	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.999761	233	0	0
ProtNeg	PAIR2:GENE:14168|GENE:18035	P70377	Q9Z1E3	10090	10090	SPR	reconstituted_direct	biophysical_direct	1	0.000168	562	0	1
ProtNeg	PAIR2:GENE:25718|GENE:303181	P24062	A0A8I6ADM6	10116	10116	SPR	reconstituted_direct	biophysical_direct	0		0	0	1
ProtNeg	PAIR2:GENE:140858|GENE:15182	P61965	P70288	10090	10090	pull_down	reconstituted_direct	other_direct_binding	1	0.999581	825	0	0
ProtNeg	PAIR2:GENE:140858|GENE:433759	P61965	O09106	10090	10090	pull_down	reconstituted_direct	other_direct_binding	1	0.999641	819	0	0
ProtNeg	PAIR2:GENE:5290|GENE:6016	P42336	Q92963	9606	9606	ITC	reconstituted_direct	biophysical_direct	1	0.016756	1290	0	1
ProtNeg	PAIR2:GENE:4547|GENE:5327	P55157	P00750	9606	9606	pull_down	reconstituted_direct	other_direct_binding	1	0.045289	1459	0	0
ProtNeg	PAIR2:GENE:682|GENE:7031	P35613	P04155	9606	9606	SPR	reconstituted_direct	biophysical_direct	1	7.7e-05	472	0	1
ProtNeg	PAIR2:GENE:130399|GENE:4838	Q8NER5	Q96S42	10090	9606	SPR	reconstituted_direct	biophysical_direct	0		843	0	1
ProtNeg	PAIR2:GENE:143384|GENE:79047	Q86Y37	Q96SI1	9606	9606	ITC	reconstituted_direct	biophysical_direct	1	7.2e-05	655	0	1
ProtNeg	PAIR2:GENE:173214|GENE:176506	Q9XWP6	G5EDE2	10090	10090	SPR	reconstituted_direct	biophysical_direct	0		948	0	1
ProtNeg	PAIR2:GENE:6622|GENE:80218	P37840	Q9GZZ1	9606	4932	SPR	reconstituted_direct	biophysical_direct	0		312	0	1
ProtNeg	PAIR2:GENE:269275|GENE:4838	Q8K348	Q96S42	10090	9606	SPR	reconstituted_direct	biophysical_direct	1	0.274022	843	0	1
ProtNeg	PAIR2:GENE:2260|GENE:5228	P11362	P49763	9606	9606	SPR	reconstituted_direct	biophysical_direct	1	0.768964	1046	0	1
ProtNeg	PAIR2:GENE:4035|GENE:5055	Q07954	P05120	9606	9606	SPR	reconstituted_direct	biophysical_direct	1	0.000797	4962	0	1
ProtNeg	PAIR2:GENE:4137|GENE:9053	P10636	Q14244	9606	9606	pull_down	reconstituted_direct	other_direct_binding	1	0.001563	1510	0	0
ProtNeg	PAIR2:GENE:682|GENE:7032	P35613	Q03403	9606	10090	SPR	reconstituted_direct	biophysical_direct	0		517	0	1
ProtNeg	PAIR2:GENE:3836|GENE:79991	P52294	Q9H668	9606	9606	ITC	reconstituted_direct	biophysical_direct	1	0.00768	909	0	1
ProtNeg	PAIR2:GENE:27181|GENE:5738	Q9NYZ4	Q9P2B2	9606	10090	BLI	reconstituted_direct	biophysical_direct	0		1381	0	1
ProtNeg	PAIR2:GENE:7010|GENE:7422	Q02763	P15692	9606	9606	SPR	reconstituted_direct	biophysical_direct	1	0.009547	1522	0	1
ProtNeg	PAIR2:GENE:209588|GENE:58210	A2ABP9	Q9D966	10090	10090	SPR	reconstituted_direct	biophysical_direct	0		0	0	1
ProtNeg	PAIR2:GENE:100134934|GENE:3836	Q86WV5	P52294	9606	9606	ITC	reconstituted_direct	biophysical_direct	1	0.00018	664	0	1
ProtNeg	PAIR2:GENE:170786|GENE:278180	Q91ZX1	F6TUL9	10090	10090	SPR	reconstituted_direct	biophysical_direct	0		0	0	1
ProtNeg	PAIR2:GENE:50489|GENE:920	Q9UJ71	P01730	9606	9606	SPR	reconstituted_direct	biophysical_direct	1	0.011475	789	0	1
ProtNeg	PAIR2:GENE:2697|GENE:4313	P17302	P08253	9606	9606	SPR	reconstituted_direct	biophysical_direct	1	0.000166	1045	0	1
ProtNeg	PAIR2:GENE:415797|GENE:427553	O93319	A0A8V0XVN0	10090	10090	SPR	reconstituted_direct	biophysical_direct	0		0	0	1
ProtNeg	PAIR2:GENE:30835|GENE:920	Q9NNX6	P01730	9606	9606	SPR	reconstituted_direct	biophysical_direct	1	0.61986	865	0	1
ProtNeg	PAIR2:GENE:2017|GENE:5777	Q14247	P29350	9606	9606	pull_down	reconstituted_direct	other_direct_binding	1	0.998906	1148	0	0
ProtNeg	PAIR2:GENE:1628|GENE:7057	Q10586	P07996	9606	9606	in_vitro_binding_unspecified	reconstituted_direct	other_direct_binding	1	6.8e-05	1498	0	0
ProtNeg	PAIR2:GENE:512544|GENE:533894	F1MP11	E1BGJ0	10090	10090	in_vitro_binding_unspecified	reconstituted_direct	other_direct_binding	0		0	0	0
ProtNeg	PAIR2:GENE:3487|GENE:652	P22692	P12644	9606	9606	SPR	reconstituted_direct	biophysical_direct	1	0.000198	669	0	1
ProtNeg	PAIR2:GENE:15139|GENE:1628	P06684	Q10586	10090	9606	in_vitro_binding_unspecified	reconstituted_direct	other_direct_binding	1	5.4e-05	2008	0	0
ProtNeg	PAIR2:GENE:351|GENE:54927	P05067	Q9NX63	9606	4932	in_vitro_binding_unspecified	reconstituted_direct	other_direct_binding	0		1000	0	0
ProtNeg	PAIR2:GENE:151987|GENE:2577	Q9NY27	Q13069	10090	10090	ITC	reconstituted_direct	biophysical_direct	0		537	0	1
ProtNeg	PAIR2:GENE:397|GENE:41136	P52566	Q24192	9606		in_vitro_binding_unspecified	reconstituted_direct	other_direct_binding	0		394	0	0
ProtNeg	PAIR2:GENE:43847|GENE:643394	Q9P0G3	Q5DT21	9606	9606	SPR	reconstituted_direct	biophysical_direct	1	0.029219	340	0	1
ProtNeg	PAIR2:GENE:318918|GENE:45830	Q9V6L0	Q9VIE7	7147	7147	pull_down	reconstituted_direct	other_direct_binding	0		0	0	0
ProtNeg	PAIR2:GENE:11668|GENE:12569	P24549	P61809	10090	10090	pull_down	reconstituted_direct	other_direct_binding	1	5.1e-05	811	0	0
ProtNeg	PAIR2:GENE:213|GENE:3700	P02768	Q14624	9606	11676	SPR	reconstituted_direct	biophysical_direct	0		1542	0	1
ProtNeg	PAIR2:GENE:1670|GENE:3106	Q01523	P01889	9606	9606	SPR	reconstituted_direct	biophysical_direct	1	0.016229	459	0	1
ProtNeg	PAIR2:GENE:104564225|GENE:4155		P02686	10090	9606	SPR	reconstituted_direct	biophysical_direct	0		0	0	1
ProtNeg	PAIR2:GENE:374199|GENE:8651	A0A8V0YH62	O15524	10090	9606	ITC	reconstituted_direct	biophysical_direct	0		0	0	1
ProtNeg	PAIR2:GENE:3502|GENE:4137		P10636	9606	9606	BLI	reconstituted_direct	biophysical_direct	0		0	0	1
ProtNeg	PAIR2:GENE:2550|GENE:56270	Q9UBS5	Q5MNZ6	9606	4932	SPR	reconstituted_direct	biophysical_direct	0		1308	0	1
ProtNeg	PAIR2:GENE:36876|GENE:37395	A1ZAJ2	Q9W2M0	10090	10090	coIP	co_complex_association	association_negative	0		0	0	0
ProtNeg	PAIR2:GENE:3077|GENE:7036	Q30201	Q9UP52	9606	9606	SPR	reconstituted_direct	biophysical_direct	1	0.000668	1152	0	1
ProtNeg	PAIR2:GENE:13917161|GENE:55876		Q8TAX9	623	10090	ITC	reconstituted_direct	biophysical_direct	0		0	0	1
ProtNeg	PAIR2:GENE:18566|GENE:26040	Q02242	Q9Y6X0	10090	9606	SPR	reconstituted_direct	biophysical_direct	1	5.1e-05	1887	0	1
ProtNeg	PAIR2:GENE:3845|GENE:85358	P01116	Q9BYB0	9606	10090	ITC	reconstituted_direct	biophysical_direct	0		1998	0	1
ProtNeg	PAIR2:GENE:29108|GENE:56919	Q9ULZ3	Q9H6R0	9606	10090	coIP	co_complex_association	association_negative	0		905	0	0
ProtNeg	PAIR2:GENE:129563|GENE:26986	Q8IYB7	P11940	9606	9606	coIP	co_complex_association	association_negative	1	0.004254	1524	0	0
ProtNeg	PAIR2:GENE:107131170|GENE:55062		Q5MNZ9	10090	9606	pull_down	reconstituted_direct	other_direct_binding	0		0	0	0
ProtNeg	PAIR2:GENE:389|GENE:56924	P08134	Q9NQU5	9606	9606	pull_down	reconstituted_direct	other_direct_binding	1	0.111728	877	0	0
ProtNeg	PAIR2:GENE:234683|GENE:51003	Q8BYZ7	Q9Y3C7	10090	10090	pull_down	reconstituted_direct	other_direct_binding	0		854	0	0
ProtNeg	PAIR2:GENE:2597|GENE:4155	P04406	P02686	9606	9606	pull_down	reconstituted_direct	other_direct_binding	1	0.000188	642	0	0
ProtNeg	PAIR2:GENE:2634|GENE:856426	P32456	P38766	9606	4932	fluorescence_anisotropy	reconstituted_direct	biophysical_direct	0		1317	0	1
ProtNeg	PAIR2:GENE:5728|GENE:64151	P60484	Q9BPX3	9606	9606	coIP	co_complex_association	association_negative	1	0.000295	1421	0	0
ProtNeg	PAIR2:GENE:3939|GENE:56339	P00338	Q86U44	9606	9606	coIP	co_complex_association	association_negative	1	6.8e-05	915	0	0
ProtNeg	PAIR2:GENE:1017|GENE:47	P24941	P53396	9606	9606	pull_down	reconstituted_direct	other_direct_binding	1	0.002031	1402	0	0
ProtNeg	PAIR2:GENE:100347973|GENE:44409	A0A5F9D3J9	Q7K4N3	10090	10090	coIP	co_complex_association	association_negative	0		0	0	0
ProtNeg	PAIR2:GENE:2551|GENE:6886	Q06546	P17542	9606	9606	coIP	co_complex_association	association_negative	1	0.003744	788	0	0
ProtNeg	PAIR2:GENE:23172|GENE:4193	Q15018	Q00987	9606	9606	coIP	co_complex_association	association_negative	1	0.999175	909	0	0
ProtNeg	PAIR2:GENE:514902|GENE:521379	Q2TA49	Q32PB1	10090	10090	Y2H	cell_binary_proximity	association_negative	0		523	0	0
ProtNeg	PAIR2:GENE:6564|GENE:9448	P46059	O95819	9606	9606	coIP	co_complex_association	association_negative	1	6.2e-05	1950	0	0
ProtNeg	PAIR2:GENE:10746|GENE:5585	Q9Y2U5	Q16512	10090	9606	Y2H	cell_binary_proximity	association_negative	0		1564	0	0
ProtNeg	PAIR2:GENE:434246|GENE:9759	Q1XH17	P56524	10090	9606	coIP	co_complex_association	association_negative	1	0.001399	1564	0	0
ProtNeg	PAIR2:GENE:1969|GENE:4040	P29317	O75581	9606	9606	coIP	co_complex_association	association_negative	1	0.97884	2592	0	0
ProtNeg	PAIR2:GENE:1969|GENE:2535	P29317	Q14332	9606	9606	coIP	co_complex_association	association_negative	1	0.001096	1544	0	0
ProtNeg	PAIR2:GENE:7189|GENE:8444	Q9Y4K3	O43781	9606	10090	coIP	co_complex_association	association_negative	0		1113	0	0
ProtNeg	PAIR2:GENE:850803|GENE:851606	P32485	P28817	4932	284812	Y2H	cell_binary_proximity	association_negative	0		938	0	0
ProtNeg	PAIR2:GENE:108072|GENE:4308	Q5NCH9	Q7Z4N2	10090	9606	Y2H	cell_binary_proximity	association_negative	1	0.000111	2477	0	0
ProtNeg	PAIR2:GENE:6276104|GENE:948404		P0AE88	511145	287	Y2H	cell_binary_proximity	association_negative	0		0	0	0
ProtNeg	PAIR2:GENE:297522|GENE:43700	Q5XFW8	Q9V9Y9	10090	10090	pull_down	reconstituted_direct	other_direct_binding	0		689	0	0
ProtNeg	PAIR2:GENE:55070|GENE:7323	Q7L5Y6	P61077	9606	9606	pull_down	reconstituted_direct	other_direct_binding	1	0.015469	700	0	0
ProtNeg	PAIR2:GENE:5083|GENE:6934	P55771	Q9NQB0	9606	9606	coIP	co_complex_association	association_negative	1	0.026511	963	0	0
ProtNeg	PAIR2:GENE:1732|GENE:17716		P03888	10090	10090	BLI	reconstituted_direct	biophysical_direct	0		0	0	1
ProtNeg	PAIR2:GENE:5599|GENE:8473	P45983	O15294	9606	9606	coIP	co_complex_association	association_negative	1	0.946005	1476	0	0
ProtNeg	PAIR2:GENE:1499|GENE:2273	P35222	Q13642	9606	9606	Y2H	cell_binary_proximity	association_negative	1	0.060583	1107	0	0
ProtNeg	PAIR2:GENE:1499|GENE:2275	P35222	Q13643	9606	9606	Y2H	cell_binary_proximity	association_negative	1	0.956202	1064	0	0
ProtNeg	PAIR2:GENE:10625|GENE:5514	Q9Y6Y0	Q96QC0	9606	9606	coIP	co_complex_association	association_negative	1	0.000221	1585	0	0
ProtNeg	PAIR2:GENE:1789|GENE:90853	Q9UBC3	Q6ZMY3	9606	10090	coIP	co_complex_association	association_negative	0		2072	0	0
ProtNeg	PAIR2:GENE:23586|GENE:30011	O95786	Q96B97	9606	9606	coIP	co_complex_association	association_negative	1	0.011969	1593	0	0
ProtNeg	PAIR2:GENE:230738|GENE:79670	Q5D1E7	Q5VYS8	10090	10090	coIP	co_complex_association	association_negative	0		2094	0	0
ProtNeg	PAIR2:GENE:30011|GENE:84282	Q96B97	Q8IUD6	9606	10090	coIP	co_complex_association	association_negative	0		1100	0	0
ProtNeg	PAIR2:GENE:514749|GENE:856479	Q2KJ94	P89114	10090	4932	pull_down	reconstituted_direct	other_direct_binding	0		433	0	0
ProtNeg	PAIR2:GENE:5347|GENE:8467	P53350	O60264	9606	9606	pull_down	reconstituted_direct	other_direct_binding	1	0.223078	1658	0	0
ProtNeg	PAIR2:GENE:10413|GENE:8019	P46937	Q15059	9606	10090	coIP	co_complex_association	association_negative	0		1233	0	0
ProtNeg	PAIR2:GENE:50721|GENE:93759	P59941	Q923E4	10090	10090	coIP	co_complex_association	association_negative	1	0.998574	1074	0	0
ProtNeg	PAIR2:GENE:295053|GENE:367328	E9PT90	B2RYF7	10090	10090	coIP	co_complex_association	association_negative	0		1160	0	0
ProtNeg	PAIR2:GENE:2552235|GENE:2552669			10090	10090	pull_down	reconstituted_direct	other_direct_binding	0		0	0	0
ProtNeg	PAIR2:GENE:30011|GENE:89122	Q96B97	Q9C037	9606	10090	coIP	co_complex_association	association_negative	0		1168	0	0
ProtNeg	PAIR2:GENE:72973|GENE:77053	A2A6H3	Q9D666	10090	10090	coIP	co_complex_association	association_negative	1	0.000935	1367	0	0
ProtNeg	PAIR2:GENE:6737|GENE:9097	P19474	P54578	9606	9606	coIP	co_complex_association	association_negative	1	0.999687	972	0	0
ProtNeg	PAIR2:GENE:10196|GENE:3620	O60678	P14902	9606	9606	coIP	co_complex_association	association_negative	1	6.5e-05	937	0	0
ProtNeg	PAIR2:GENE:55294|GENE:961	Q969H0	Q08722	9606	9606	coIP	co_complex_association	association_negative	1	0.00053	1033	0	0
ProtNeg	PAIR2:GENE:10625|GENE:55854	Q9Y6Y0	Q8WU90	9606	11320	coIP	co_complex_association	association_negative	0		1071	0	0
ProtNeg	PAIR2:GENE:1108|GENE:80311	Q14839	Q96M94	10090		coIP	co_complex_association	association_negative	0		2519	0	0
ProtNeg	PAIR2:GENE:816235|GENE:829541	Q38872	Q940H6	3702	3702	Y2H	cell_binary_proximity	association_negative	1	0.132167	909	0	0
ProtNeg	PAIR2:GENE:29072|GENE:7756	Q9BYW2	O43670	9606	10090	Y2H	cell_binary_proximity	association_negative	0		3045	0	0
ProtNeg	PAIR2:GENE:18753|GENE:20512	P28867	P56564	10090	10090	coIP	co_complex_association	association_negative	1	0.000265	1220	0	0
ProtNeg	PAIR2:GENE:192236|GENE:89781	O08983	Q9NQG7	10090	9606	Y2H	cell_binary_proximity	association_negative	1	0.995751	1415	0	0
ProtNeg	PAIR2:GENE:100767044|GENE:381350	A0A8C2N1C4	Q3V0U9	10090	10090	Y2H	cell_binary_proximity	association_negative	0		0	0	0
ProtNeg	PAIR2:GENE:1938|GENE:1984	P13639	P63241	9606	9606	Y2H	cell_binary_proximity	association_negative	1	0.999892	1015	0	0
ProtNeg	PAIR2:GENE:11187|GENE:1973	Q9Y446	P60842	9606	9606	Y2H	cell_binary_proximity	association_negative	1	0.555008	1206	0	0
ProtNeg	PAIR2:GENE:843550|GENE:851061	Q9C7T7	Q06142	358	4932	Y2H	cell_binary_proximity	association_negative	0		1841	0	0
ProtNeg	PAIR2:GENE:827323|GENE:839152	O04425	Q9C658	3702	3702	Y2H	cell_binary_proximity	association_negative	1	0.976298	1361	0	0
ProtNeg	PAIR2:GENE:14451|GENE:19206	Q01721	Q61115	10090	10090	coIP	co_complex_association	association_negative	1	0.000123	1780	0	0
ProtNeg	PAIR2:GENE:2648|GENE:944566	Q92830	Q2F514	9606	10407	coIP	co_complex_association	association_negative	1	0.990501	994	0	0
ProtNeg	PAIR2:GENE:3091|GENE:4173	Q16665	P33991	9606	9606	coIP	co_complex_association	association_negative	1	0.000858	1692	0	0
ProtNeg	PAIR2:GENE:10934|GENE:5906		P62834	9606	9606	coIP	co_complex_association	association_negative	0		0	0	0
ProtNeg	PAIR2:GENE:59272|GENE:9971	Q9BYF1	Q96RI1	9606	9606	coIP	co_complex_association	association_negative	1	0.003459	1294	0	0
ProtNeg	PAIR2:GENE:10934|GENE:55183		Q5UIP0	9606	9606	coIP	co_complex_association	association_negative	0		0	0	0
ProtNeg	PAIR2:GENE:58489|GENE:79269	Q6PCB6	Q5QP82	9606	9606	coIP	co_complex_association	association_negative	1	0.001876	891	0	0
ProtNeg	PAIR2:GENE:25817|GENE:5792	Q7Z5A7	P10586	10090	9606	coIP	co_complex_association	association_negative	0		2042	0	0
ProtNeg	PAIR2:GENE:23197|GENE:68350	Q96CS3	Q8VCM5	9606	10090	coIP	co_complex_association	association_negative	1	0.999147	800	0	0
ProtNeg	PAIR2:GENE:23087|GENE:80325	Q9UPQ4	Q969K4	10090	10090	coIP	co_complex_association	association_negative	0		974	0	0
ProtNeg	PAIR2:GENE:1045|GENE:10562	Q99626	Q6UX06	10090	9606	coIP	co_complex_association	association_negative	0		826	0	0
ProtNeg	PAIR2:GENE:3091|GENE:4175	Q16665	Q14566	9606	9606	coIP	co_complex_association	association_negative	1	0.000351	1650	0	0
ProtNeg	PAIR2:GENE:10134|GENE:23385	P51572	Q92542	9606	10090	coIP	co_complex_association	association_negative	0		958	0	0
ProtNeg	PAIR2:GENE:3717|GENE:51280	O60674	Q8NBJ4	9606	9606	coIP	co_complex_association	association_negative	1	5.5e-05	1536	0	0
ProtNeg	PAIR2:GENE:131578|GENE:57124	Q8TF66	Q9HCU0	10090	4932	SPR	reconstituted_direct	biophysical_direct	0		1341	0	1
ProtNeg	PAIR2:GENE:34688|GENE:5740472	Q9VK54	A0A6M3Q7U5	7227	7227	SPR	reconstituted_direct	biophysical_direct	1	0.010455	1672	0	1
ProtNeg	PAIR2:GENE:10217|GENE:5925	O15194	P06400	10090	9606	SPR	reconstituted_direct	biophysical_direct	0		1207	0	1
ProtNeg	PAIR2:GENE:32115|GENE:37277	P35992	A1ZBR2	7227	7227	SPR	reconstituted_direct	biophysical_direct	1	0.008145	3378	0	1
ProtNeg	PAIR2:GENE:43770|GENE:7124	Q0KIE7	P01375	10090	9606	SPR	reconstituted_direct	biophysical_direct	0		0	0	1
ProtNeg	PAIR2:GENE:2896|GENE:558	P28799	P30530	9606	9606	SPR	reconstituted_direct	biophysical_direct	1	8.1e-05	1490	0	1
ProtNeg	PAIR2:GENE:10461|GENE:2896	Q12866	P28799	9606	9606	SPR	reconstituted_direct	biophysical_direct	1	0.000163	1595	0	1
ProtNeg	PAIR2:GENE:1843|GENE:6772	P28562	P42224	9606	9606	Y2H	cell_binary_proximity	association_negative	1	0.000556	1120	0	0
ProtNeg	PAIR2:GENE:105148|GENE:434246	Q8BU30	Q1XH17	10090	10090	SPR	reconstituted_direct	biophysical_direct	1	0.000206	1742	0	1
ProtNeg	PAIR2:GENE:1385|GENE:8850	P16220	Q92831	9606	9606	coIP	co_complex_association	association_negative	1	0.999782	1162	0	0
ProtNeg	PAIR2:GENE:6119|GENE:79661	P35244	Q96FI4	9606	9606	far_western	reconstituted_direct	other_direct_binding	1	0.999767	514	0	0
ProtNeg	PAIR2:GENE:6118|GENE:79661	P15927	Q96FI4	9606	9606	far_western	reconstituted_direct	other_direct_binding	1	0.999753	663	0	0
ProtNeg	PAIR2:GENE:3075|GENE:721	P08603	P0C0L5	9606	9606	SPR	reconstituted_direct	biophysical_direct	1	0.994297	2978	0	1
ProtNeg	PAIR2:GENE:3726|GENE:90416	P17275	Q9BV29	9606	9606	pull_down	reconstituted_direct	other_direct_binding	1	0.000111	535	0	0
ProtNeg	PAIR2:GENE:528168|GENE:533188	F1MSX6	F1MM14	9913	10090	MST	reconstituted_direct	biophysical_direct	0		0	0	1
ProtNeg	PAIR2:GENE:35221|GENE:3578	Q9VIW6	P15248	10116	9606	Y2H	cell_binary_proximity	association_negative	0		0	0	0
ProtNeg	PAIR2:GENE:581|GENE:67557	Q07812	Q8BN59	9606	10090	coIP	co_complex_association	association_negative	1	0.00057	687	0	0
ProtNeg	PAIR2:GENE:2972|GENE:7161	Q92994	O15350	9606	9606	coIP	co_complex_association	association_negative	1	0.00178	1316	0	0
ProtNeg	PAIR2:GENE:12475|GENE:6898	P10810	P17735	10090	9606	pull_down	reconstituted_direct	other_direct_binding	1	9.6e-05	823	0	0
ProtNeg	PAIR2:GENE:18016|GENE:7798	P46662	Q86V48	10090	10090	pull_down	reconstituted_direct	other_direct_binding	0		1675	0	0
ProtNeg	PAIR2:GENE:100642175|GENE:10658		Q92879	10090	9606	pull_down	reconstituted_direct	other_direct_binding	0		0	0	0
ProtNeg	PAIR2:GENE:24175|GENE:59075	P22086	Q62833	10090	10116	coIP	co_complex_association	association_negative	0		1051	0	0
ProtNeg	PAIR2:GENE:37888|GENE:40444	P08841	P02574	10090	7227	pull_down	reconstituted_direct	other_direct_binding	0		833	0	0
ProtNeg	PAIR2:GENE:33319|GENE:40444	O96860	P02574	7227	7227	pull_down	reconstituted_direct	other_direct_binding	1	0.996266	468	0	0
ProtNeg	PAIR2:GENE:39536|GENE:40444	P13496	P02574	7227	7227	pull_down	reconstituted_direct	other_direct_binding	1	0.074211	1644	0	0
ProtNeg	PAIR2:GENE:40444|GENE:41848	P02574	Q24478	7227	7227	pull_down	reconstituted_direct	other_direct_binding	1	0.004918	1475	0	0
ProtNeg	PAIR2:GENE:20617|GENE:55869	O55042	Q9BY41	10090	9606	pull_down	reconstituted_direct	other_direct_binding	1	0.00748	520	0	0
ProtNeg	PAIR2:GENE:20617|GENE:5339	O55042	Q15149	10090	9606	pull_down	reconstituted_direct	other_direct_binding	1	8.4e-05	4827	0	0
ProtNeg	PAIR2:GENE:23410|GENE:3091	Q9NTG7	Q16665	9606	9606	pull_down	reconstituted_direct	other_direct_binding	1	0.000711	1228	0	0
ProtNeg	PAIR2:GENE:20194|GENE:69745	P08207	Q9CWP8	10090	10090	pull_down	reconstituted_direct	other_direct_binding	1	0.000289	207	0	0
ProtNeg	PAIR2:GENE:15511|GENE:8991	P17879	Q13228	10090	9606	pull_down	reconstituted_direct	other_direct_binding	1	0.26388	1117	0	0
ProtNeg	PAIR2:GENE:801|GENE:8795	P0DP25	O14763	9606	9606	pull_down	reconstituted_direct	other_direct_binding	1	0.999853	592	0	0
ProtNeg	PAIR2:GENE:18607|GENE:75747	Q9Z2A0	Q9CYP7	10090	10090	coIP	co_complex_association	association_negative	1	0.001531	1054	0	0
ProtNeg	PAIR2:GENE:240|GENE:2876	P09917	P07203	9606	9606	pull_down	reconstituted_direct	other_direct_binding	0	0.001217	880	0	0
ProtNeg	PAIR2:GENE:100642175|GENE:7073		Q01085	10090	9606	pull_down	reconstituted_direct	other_direct_binding	0		0	0	0
ProtNeg	PAIR2:GENE:21898|GENE:56048	Q9QUK6	Q9JL15	10090	10090	pull_down	reconstituted_direct	other_direct_binding	1	0.586406	1154	0	0
ProtNeg	PAIR2:GENE:10840|GENE:635	O75891	Q93088	9606	9606	pull_down	reconstituted_direct	other_direct_binding	1	0.000191	1311	0	0
ProtNeg	PAIR2:GENE:36810|GENE:40444	P17210	P02574	7227	7227	pull_down	reconstituted_direct	other_direct_binding	1	0.927634	1354	0	0
ProtNeg	PAIR2:GENE:101107228|GENE:101112591			10090	10090	pull_down	reconstituted_direct	other_direct_binding	0		0	0	0
ProtNeg	PAIR2:GENE:43826|GENE:496404	O61643	Q5KT50	7227	10090	pull_down	reconstituted_direct	other_direct_binding	0		0	0	0
ProtNeg	PAIR2:GENE:100642175|GENE:3184		Q14103	10090	9606	pull_down	reconstituted_direct	other_direct_binding	0		0	0	0
ProtNeg	PAIR2:GENE:25149|GENE:5506	Q62986	Q16821	10116	9606	in_vitro_binding_unspecified	reconstituted_direct	other_direct_binding	1	0.000112	1655	0	0
ProtNeg	PAIR2:GENE:12476|GENE:26437	O35566	Q62056	10090	10090	in_vitro_binding_unspecified	reconstituted_direct	other_direct_binding	1	0.04032	731	0	0
ProtNeg	PAIR2:GENE:20604|GENE:74026	P60041	Q6PDM1	10090	10090	in_vitro_binding_unspecified	reconstituted_direct	other_direct_binding	1	0.000102	735	0	0
ProtNeg	PAIR2:GENE:12508|GENE:26437	Q61451	Q62056	10090	10090	in_vitro_binding_unspecified	reconstituted_direct	other_direct_binding	1	0.000918	697	0	0
ProtNeg	PAIR2:GENE:12512|GENE:26437	P41731	Q62056	9606	10090	in_vitro_binding_unspecified	reconstituted_direct	other_direct_binding	0		716	0	0
