scope	model	collection	record_id	score
all_taxa	Topsy-Turvy	Structural	AC:002291	0.622752
all_taxa	Topsy-Turvy	Structural	AC:002292	0.390957
all_taxa	Topsy-Turvy	Structural	AC:002293	0.682481
all_taxa	Topsy-Turvy	Structural	AC:002295	0.052027
all_taxa	Topsy-Turvy	Structural	AC:002296	0.760034
all_taxa	Topsy-Turvy	Structural	AC:002298	0.413896
all_taxa	Topsy-Turvy	Structural	AC:002300	0.067892
all_taxa	Topsy-Turvy	Structural	AC:002301	0.07511
all_taxa	Topsy-Turvy	Structural	AC:002302	0.171053
all_taxa	Topsy-Turvy	Structural	AC:002304	0.575146
all_taxa	Topsy-Turvy	Structural	AC:002305	0.092471
all_taxa	Topsy-Turvy	Structural	AC:002307	0.683226
all_taxa	Topsy-Turvy	Structural	AC:002308	0.646482
all_taxa	Topsy-Turvy	Structural	AC:002310	0.585763
all_taxa	Topsy-Turvy	Structural	AC:002312	0.499419
all_taxa	Topsy-Turvy	Structural	AC:002313	0.641234
all_taxa	Topsy-Turvy	Structural	AC:002314	0.782669
all_taxa	Topsy-Turvy	Structural	AC:002315	0.25017
all_taxa	Topsy-Turvy	Structural	AC:002316	0.001453
all_taxa	Topsy-Turvy	Structural	AC:002317	0.185581
all_taxa	Topsy-Turvy	Structural	AC:002319	0.708966
all_taxa	Topsy-Turvy	Structural	AC:002320	0.776069
all_taxa	Topsy-Turvy	Structural	AC:002321	0.616361
all_taxa	Topsy-Turvy	Structural	AC:002322	0.562287
all_taxa	Topsy-Turvy	Structural	AC:002323	0.136614
all_taxa	Topsy-Turvy	Structural	AC:002324	0.464784
all_taxa	Topsy-Turvy	Structural	AC:002325	0.742389
all_taxa	Topsy-Turvy	Structural	AC:002326	0.079846
all_taxa	Topsy-Turvy	Structural	AC:002327	0.733465
all_taxa	Topsy-Turvy	Structural	AC:002328	0.168905
all_taxa	Topsy-Turvy	Structural	AC:002329	0.090448
all_taxa	Topsy-Turvy	Structural	AC:002330	0.743729
all_taxa	Topsy-Turvy	Structural	AC:002331	0.284418
all_taxa	Topsy-Turvy	Structural	AC:002332	0.092944
all_taxa	Topsy-Turvy	Structural	AC:002333	0.419326
all_taxa	Topsy-Turvy	Structural	AC:002334	1.5e-05
all_taxa	Topsy-Turvy	Structural	AC:002335	0.127238
all_taxa	Topsy-Turvy	Structural	AC:002336	0.316738
all_taxa	Topsy-Turvy	Structural	AC:002337	0.473745
all_taxa	Topsy-Turvy	Structural	AC:002338	0.767771
all_taxa	Topsy-Turvy	Structural	AC:002339	0.73083
all_taxa	Topsy-Turvy	Structural	AC:002340	0.184196
all_taxa	Topsy-Turvy	Structural	AC:002343	0.623732
all_taxa	Topsy-Turvy	Structural	AC:002344	0.635352
all_taxa	Topsy-Turvy	Structural	AC:002345	0.574936
all_taxa	Topsy-Turvy	Structural	AC:002347	0.025598
all_taxa	Topsy-Turvy	Structural	AC:002349	0.851653
all_taxa	Topsy-Turvy	Structural	AC:002352	0.60404
all_taxa	Topsy-Turvy	Structural	AC:002353	0.735177
all_taxa	Topsy-Turvy	Structural	AC:002354	0.656199
all_taxa	Topsy-Turvy	Structural	AC:002356	0.633865
all_taxa	Topsy-Turvy	Structural	AC:002358	0.762172
all_taxa	Topsy-Turvy	Structural	AC:002360	0.423223
all_taxa	Topsy-Turvy	Structural	AC:002361	0.423294
all_taxa	Topsy-Turvy	Structural	AC:002362	0.485695
all_taxa	Topsy-Turvy	Structural	AC:002363	0.112574
all_taxa	Topsy-Turvy	Structural	AC:002364	0.600241
all_taxa	Topsy-Turvy	Structural	AC:002366	0.23377
all_taxa	Topsy-Turvy	Structural	AC:002368	0.726691
all_taxa	Topsy-Turvy	Structural	AC:002369	0.026754
all_taxa	Topsy-Turvy	Structural	AC:002371	0.681869
all_taxa	Topsy-Turvy	Structural	AC:002373	0.285589
all_taxa	Topsy-Turvy	Structural	AC:002374	0.500579
all_taxa	Topsy-Turvy	Structural	AC:002375	0.332338
all_taxa	Topsy-Turvy	Structural	AC:002376	0.311884
all_taxa	Topsy-Turvy	Structural	AC:002378	0.003157
all_taxa	Topsy-Turvy	Structural	AC:002379	0.718144
all_taxa	Topsy-Turvy	Structural	AC:002380	0.003611
all_taxa	Topsy-Turvy	Structural	AC:002381	0.277578
all_taxa	Topsy-Turvy	Structural	AC:002382	0.715357
all_taxa	Topsy-Turvy	Structural	AC:002383	0.27475
all_taxa	Topsy-Turvy	Structural	AC:002384	0.727745
all_taxa	Topsy-Turvy	Structural	AC:002386	0.332338
all_taxa	Topsy-Turvy	Structural	AC:002387	0.772182
all_taxa	Topsy-Turvy	Structural	AC:002388	0.025211
all_taxa	Topsy-Turvy	Structural	AC:002389	0.539163
all_taxa	Topsy-Turvy	Structural	AC:002390	0.07743
all_taxa	Topsy-Turvy	Structural	AC:002391	0.486477
all_taxa	Topsy-Turvy	Structural	AC:002392	0.076996
all_taxa	Topsy-Turvy	Structural	AC:002393	0.498021
all_taxa	Topsy-Turvy	Structural	AC:002394	4e-05
all_taxa	Topsy-Turvy	Structural	AC:002395	0.255411
all_taxa	Topsy-Turvy	Structural	AC:002396	0.311201
all_taxa	Topsy-Turvy	Structural	AC:002397	0.421875
all_taxa	Topsy-Turvy	Structural	AC:002398	0.742321
all_taxa	Topsy-Turvy	Structural	AC:002399	0.469404
all_taxa	Topsy-Turvy	Structural	AC:002400	0.172739
all_taxa	Topsy-Turvy	Structural	AC:002401	0.073843
all_taxa	Topsy-Turvy	Structural	AC:002402	0.067344
all_taxa	Topsy-Turvy	Structural	AC:002403	0.566517
all_taxa	Topsy-Turvy	Structural	AC:002404	0.813753
all_taxa	Topsy-Turvy	Structural	AC:002405	0.000116
all_taxa	Topsy-Turvy	Structural	AC:002406	0.555275
all_taxa	Topsy-Turvy	Structural	AC:002407	0.027715
all_taxa	Topsy-Turvy	Structural	AC:002408	0.472126
all_taxa	Topsy-Turvy	Structural	AC:002409	0.496201
all_taxa	Topsy-Turvy	Structural	AC:002410	0.712207
all_taxa	Topsy-Turvy	Structural	AC:002411	3e-05
all_taxa	Topsy-Turvy	Structural	AC:002412	0.727501
all_taxa	Topsy-Turvy	Structural	AC:002414	0.797435
all_taxa	Topsy-Turvy	Structural	AC:002415	0.750091
all_taxa	Topsy-Turvy	Structural	AC:002416	0.280296
all_taxa	Topsy-Turvy	Structural	AC:002417	0.170059
all_taxa	Topsy-Turvy	Structural	AC:002418	0.380581
all_taxa	Topsy-Turvy	Structural	AC:002421	0.167797
all_taxa	Topsy-Turvy	Structural	AC:002423	0.437246
all_taxa	Topsy-Turvy	Structural	AC:002424	0.458633
all_taxa	Topsy-Turvy	Structural	AC:002425	0.083786
all_taxa	Topsy-Turvy	Structural	AC:002426	0.780885
all_taxa	Topsy-Turvy	Structural	AC:002427	0.606423
all_taxa	Topsy-Turvy	Structural	AC:002428	0.479085
all_taxa	Topsy-Turvy	Structural	AC:002429	0.227188
all_taxa	Topsy-Turvy	Structural	AC:002431	0.197053
all_taxa	Topsy-Turvy	Structural	AC:002432	0.892811
all_taxa	Topsy-Turvy	Structural	AC:002433	0.690869
all_taxa	Topsy-Turvy	Structural	AC:002436	0.507299
all_taxa	Topsy-Turvy	Structural	AC:002437	0.333282
all_taxa	Topsy-Turvy	Structural	AC:002439	0.771935
all_taxa	Topsy-Turvy	Structural	AC:002440	0.25194
all_taxa	Topsy-Turvy	Structural	AC:002441	0.060158
all_taxa	Topsy-Turvy	Structural	AC:002442	0.307885
all_taxa	Topsy-Turvy	Structural	AC:002443	0.47727
all_taxa	Topsy-Turvy	Structural	AC:002444	0.80844
all_taxa	Topsy-Turvy	Structural	AC:002445	0.790882
all_taxa	Topsy-Turvy	Structural	AC:002446	0.477397
all_taxa	Topsy-Turvy	Structural	AC:002447	0.711137
all_taxa	Topsy-Turvy	Structural	AC:002448	0.739314
all_taxa	Topsy-Turvy	Structural	AC:002450	0.523946
all_taxa	Topsy-Turvy	Structural	AC:002451	0.805743
all_taxa	Topsy-Turvy	Structural	AC:002453	0.430003
all_taxa	Topsy-Turvy	Structural	AC:002455	0.510021
all_taxa	Topsy-Turvy	Structural	AC:002456	0.811806
all_taxa	Topsy-Turvy	Structural	AC:002457	0.786458
all_taxa	Topsy-Turvy	Structural	AC:002459	0.249865
all_taxa	Topsy-Turvy	Structural	AC:002460	5.1e-05
all_taxa	Topsy-Turvy	Structural	AC:002461	0.525459
all_taxa	Topsy-Turvy	Structural	AC:002462	0.683241
all_taxa	Topsy-Turvy	Structural	AC:002463	0.498025
all_taxa	Topsy-Turvy	Structural	AC:002464	0.541487
all_taxa	Topsy-Turvy	Structural	AC:002465	0.1441
all_taxa	Topsy-Turvy	Structural	AC:002466	0.151098
all_taxa	Topsy-Turvy	Structural	AC:002468	0.370313
all_taxa	Topsy-Turvy	Structural	AC:002469	0.041932
all_taxa	Topsy-Turvy	Structural	AC:002471	0.678284
all_taxa	Topsy-Turvy	Structural	AC:002473	0.499289
all_taxa	Topsy-Turvy	Structural	AC:002475	0.021402
all_taxa	Topsy-Turvy	Structural	AC:002476	0.443838
all_taxa	Topsy-Turvy	Structural	AC:002477	0.637442
all_taxa	Topsy-Turvy	Structural	AC:002479	0.616996
all_taxa	Topsy-Turvy	Structural	AC:002481	0.105787
all_taxa	Topsy-Turvy	Structural	AC:002482	0.593226
all_taxa	Topsy-Turvy	Structural	AC:002483	0.117172
all_taxa	Topsy-Turvy	Structural	AC:002484	0.497411
all_taxa	Topsy-Turvy	Structural	AC:002486	0.002338
all_taxa	Topsy-Turvy	Structural	AC:002487	0.055103
all_taxa	Topsy-Turvy	Structural	AC:002490	0.399337
all_taxa	Topsy-Turvy	Structural	AC:002491	0.808429
all_taxa	Topsy-Turvy	Structural	AC:002492	0.703036
all_taxa	Topsy-Turvy	Structural	AC:002493	0.043913
all_taxa	Topsy-Turvy	Structural	AC:002494	0.526213
all_taxa	Topsy-Turvy	Structural	AC:002495	0.222
all_taxa	Topsy-Turvy	Structural	AC:002496	0.409023
all_taxa	Topsy-Turvy	Structural	AC:002497	0.814711
all_taxa	Topsy-Turvy	Structural	AC:002499	0.086506
all_taxa	Topsy-Turvy	Structural	AC:002500	0.279547
all_taxa	Topsy-Turvy	Structural	AC:002501	0.781422
all_taxa	Topsy-Turvy	Structural	AC:002502	0.757071
all_taxa	Topsy-Turvy	Structural	AC:002503	0.23944
all_taxa	Topsy-Turvy	Structural	AC:002504	0.356672
all_taxa	Topsy-Turvy	Structural	AC:002506	0.104071
all_taxa	Topsy-Turvy	Structural	AC:002507	0.211331
all_taxa	Topsy-Turvy	Structural	AC:002508	0.042232
all_taxa	Topsy-Turvy	Structural	AC:002509	0.086519
all_taxa	Topsy-Turvy	Structural	AC:002510	0.333378
all_taxa	Topsy-Turvy	Structural	AC:002513	0.510995
all_taxa	Topsy-Turvy	Structural	AC:002514	0.737303
all_taxa	Topsy-Turvy	Structural	AC:002515	0.829729
all_taxa	Topsy-Turvy	Structural	AC:002516	0.495814
all_taxa	Topsy-Turvy	Structural	AC:002517	0.676337
all_taxa	Topsy-Turvy	Structural	AC:002518	0.820017
all_taxa	Topsy-Turvy	Structural	AC:002519	0.499061
all_taxa	Topsy-Turvy	Structural	AC:002520	0.498981
all_taxa	Topsy-Turvy	Structural	AC:002522	0.708346
all_taxa	Topsy-Turvy	Structural	AC:002523	0.659996
all_taxa	Topsy-Turvy	Structural	AC:002524	0.145805
all_taxa	Topsy-Turvy	Structural	AC:002525	0.310544
all_taxa	Topsy-Turvy	Structural	AC:002526	0.160304
all_taxa	Topsy-Turvy	Structural	AC:002527	0.707412
all_taxa	Topsy-Turvy	Structural	AC:002528	0.009498
all_taxa	Topsy-Turvy	Structural	AC:002529	0.170059
all_taxa	Topsy-Turvy	Structural	AC:002531	0.25002
all_taxa	Topsy-Turvy	Structural	AC:002532	0.281893
all_taxa	Topsy-Turvy	Structural	AC:002533	0.333827
all_taxa	Topsy-Turvy	Structural	AC:002534	0.499541
all_taxa	Topsy-Turvy	Structural	AC:002535	0.0576
all_taxa	Topsy-Turvy	Structural	AC:002536	0.000344
all_taxa	Topsy-Turvy	Structural	AC:002537	0.041443
all_taxa	Topsy-Turvy	Structural	AC:002538	0.589979
all_taxa	Topsy-Turvy	Structural	AC:002539	0.718261
all_taxa	Topsy-Turvy	Structural	AC:002541	0.275614
all_taxa	Topsy-Turvy	Structural	AC:002543	0.316286
all_taxa	Topsy-Turvy	Structural	AC:002545	0.824523
all_taxa	Topsy-Turvy	Structural	AC:002546	0.495802
all_taxa	Topsy-Turvy	Structural	AC:002548	4.8e-05
all_taxa	Topsy-Turvy	Structural	AC:002549	0.499316
all_taxa	Topsy-Turvy	Structural	AC:002550	0.135528
all_taxa	Topsy-Turvy	Structural	AC:002552	0.326587
all_taxa	Topsy-Turvy	Structural	AC:002553	0.219638
all_taxa	Topsy-Turvy	Structural	AC:002555	0.289393
all_taxa	Topsy-Turvy	Structural	AC:002557	0.064595
all_taxa	Topsy-Turvy	Structural	AC:002558	0.770142
all_taxa	Topsy-Turvy	Structural	AC:002559	0.170002
all_taxa	Topsy-Turvy	Structural	AC:002560	0.001736
all_taxa	Topsy-Turvy	Structural	AC:002561	0.019771
all_taxa	Topsy-Turvy	Structural	AC:002562	0.591814
all_taxa	Topsy-Turvy	Structural	AC:002563	0.000144
all_taxa	Topsy-Turvy	Structural	AC:002564	0.047719
all_taxa	Topsy-Turvy	Structural	AC:002565	0.766405
all_taxa	Topsy-Turvy	Structural	AC:002566	0.536805
all_taxa	Topsy-Turvy	Structural	AC:002567	0.375819
all_taxa	Topsy-Turvy	Structural	AC:002568	5.3e-05
all_taxa	Topsy-Turvy	Structural	AC:002569	0.276869
all_taxa	Topsy-Turvy	Structural	AC:002570	0.819141
all_taxa	Topsy-Turvy	Structural	AC:002571	0.569219
all_taxa	Topsy-Turvy	Structural	AC:002572	0.212098
all_taxa	Topsy-Turvy	Structural	AC:002573	0.177796
all_taxa	Topsy-Turvy	Structural	AC:002574	0.001218
all_taxa	Topsy-Turvy	Structural	AC:002575	0.576732
all_taxa	Topsy-Turvy	Structural	AC:002577	0.521276
all_taxa	Topsy-Turvy	Structural	AC:002578	0.445894
all_taxa	Topsy-Turvy	Structural	AC:002579	0.683675
all_taxa	Topsy-Turvy	Structural	AC:002580	0.847865
all_taxa	Topsy-Turvy	Structural	AC:002581	0.683526
all_taxa	Topsy-Turvy	Structural	AC:002582	0.280472
all_taxa	Topsy-Turvy	Structural	AC:002583	0.030254
all_taxa	Topsy-Turvy	Structural	AC:002584	0.752879
all_taxa	Topsy-Turvy	Structural	AC:002586	0.214999
all_taxa	Topsy-Turvy	Structural	AC:002588	0.507638
all_taxa	Topsy-Turvy	Structural	AC:002589	7.5e-05
all_taxa	Topsy-Turvy	Structural	AC:002590	0.786627
all_taxa	Topsy-Turvy	Structural	AC:002591	0.51598
all_taxa	Topsy-Turvy	Structural	AC:002592	2.7e-05
all_taxa	Topsy-Turvy	Structural	AC:002593	0.781987
all_taxa	Topsy-Turvy	Structural	AC:002594	0.25419
all_taxa	Topsy-Turvy	Structural	AC:002595	6.1e-05
all_taxa	Topsy-Turvy	Structural	AC:002596	0.129199
all_taxa	Topsy-Turvy	Structural	AC:002597	0.741583
all_taxa	Topsy-Turvy	Structural	AC:002598	9e-05
all_taxa	Topsy-Turvy	Structural	AC:002599	0.057099
all_taxa	Topsy-Turvy	Structural	AC:002601	0.091113
all_taxa	Topsy-Turvy	Structural	AC:002603	0.077417
all_taxa	Topsy-Turvy	Structural	AC:002604	0.595944
all_taxa	Topsy-Turvy	Structural	AC:002607	0.477403
all_taxa	Topsy-Turvy	Structural	AC:002608	0.773512
all_taxa	Topsy-Turvy	Structural	AC:002609	0.082129
all_taxa	Topsy-Turvy	Structural	AC:002610	0.509195
all_taxa	Topsy-Turvy	Structural	AC:002611	0.44926
all_taxa	Topsy-Turvy	Structural	AC:002612	0.783519
all_taxa	Topsy-Turvy	Structural	AC:002613	0.682071
all_taxa	Topsy-Turvy	Structural	AC:002614	0.744644
all_taxa	Topsy-Turvy	Structural	AC:002615	0.088711
all_taxa	Topsy-Turvy	Structural	AC:002616	0.222005
all_taxa	Topsy-Turvy	Structural	AC:002617	0.590012
all_taxa	Topsy-Turvy	Structural	AC:002618	0.000423
all_taxa	Topsy-Turvy	Structural	AC:002619	0.247793
all_taxa	Topsy-Turvy	Structural	AC:002620	0.739955
all_taxa	Topsy-Turvy	Structural	AC:002621	0.528288
all_taxa	Topsy-Turvy	Structural	AC:002622	0.720943
all_taxa	Topsy-Turvy	Structural	AC:002623	0.499404
all_taxa	Topsy-Turvy	Structural	AC:002625	0.200837
all_taxa	Topsy-Turvy	Structural	AC:002626	0.042285
all_taxa	Topsy-Turvy	Structural	AC:002628	0.637446
all_taxa	Topsy-Turvy	Structural	AC:002629	0.215051
all_taxa	Topsy-Turvy	Structural	AC:002630	0.543265
all_taxa	Topsy-Turvy	Structural	AC:002631	0.460019
all_taxa	Topsy-Turvy	Structural	AC:002632	0.723244
all_taxa	Topsy-Turvy	Structural	AC:002633	0.72265
all_taxa	Topsy-Turvy	Structural	AC:002634	0.721788
all_taxa	Topsy-Turvy	Structural	AC:002635	0.314729
all_taxa	Topsy-Turvy	Structural	AC:002636	0.074876
all_taxa	Topsy-Turvy	Structural	AC:002637	0.57359
all_taxa	Topsy-Turvy	Structural	AC:002638	8.8e-05
all_taxa	Topsy-Turvy	Structural	AC:002639	0.305028
all_taxa	Topsy-Turvy	Structural	AC:002640	0.215083
all_taxa	Topsy-Turvy	Structural	AC:002642	0.156941
all_taxa	Topsy-Turvy	Structural	AC:002643	0.703005
all_taxa	Topsy-Turvy	Structural	AC:002644	0.003715
all_taxa	Topsy-Turvy	Structural	AC:002645	0.079886
all_taxa	Topsy-Turvy	Structural	AC:002646	0.582481
all_taxa	Topsy-Turvy	Structural	AC:002647	0.797024
all_taxa	Topsy-Turvy	Structural	AC:002649	0.168979
all_taxa	Topsy-Turvy	Structural	AC:002650	0.47292
all_taxa	Topsy-Turvy	Structural	AC:002651	0.499066
all_taxa	Topsy-Turvy	Structural	AC:002652	0.305705
all_taxa	Topsy-Turvy	Structural	AC:002653	0.437472
all_taxa	Topsy-Turvy	Structural	AC:002655	0.471617
all_taxa	Topsy-Turvy	Structural	AC:002656	0.588095
all_taxa	Topsy-Turvy	Structural	AC:002657	0.473562
all_taxa	Topsy-Turvy	Structural	AC:002658	0.200379
all_taxa	Topsy-Turvy	Structural	AC:002659	0.674426
all_taxa	Topsy-Turvy	Structural	AC:002660	0.006912
all_taxa	Topsy-Turvy	Structural	AC:002661	0.508211
all_taxa	Topsy-Turvy	Structural	AC:002662	0.488329
all_taxa	Topsy-Turvy	Structural	AC:002663	0.577854
all_taxa	Topsy-Turvy	Structural	AC:002664	0.477656
all_taxa	Topsy-Turvy	Structural	AC:002665	0.699569
all_taxa	Topsy-Turvy	Structural	AC:002666	0.040422
all_taxa	Topsy-Turvy	Structural	AC:002667	0.129099
all_taxa	Topsy-Turvy	Structural	AC:002668	0.667754
all_taxa	Topsy-Turvy	Structural	AC:002669	8e-05
all_taxa	Topsy-Turvy	Structural	AC:002671	0.711352
all_taxa	Topsy-Turvy	Structural	AC:002672	0.706316
all_taxa	Topsy-Turvy	Structural	AC:002674	0.645595
all_taxa	Topsy-Turvy	Structural	AC:002675	0.281556
all_taxa	Topsy-Turvy	Structural	AC:002677	0.152847
all_taxa	Topsy-Turvy	Structural	AC:002678	0.400344
all_taxa	Topsy-Turvy	Structural	AC:002679	0.492236
all_taxa	Topsy-Turvy	Structural	AC:002680	0.52857
all_taxa	Topsy-Turvy	Structural	AC:002681	0.850487
all_taxa	Topsy-Turvy	Structural	AC:002683	0.551603
all_taxa	Topsy-Turvy	Structural	AC:002684	0.145376
all_taxa	Topsy-Turvy	Structural	AC:002685	0.000607
all_taxa	Topsy-Turvy	Structural	AC:002686	0.320145
all_taxa	Topsy-Turvy	Structural	AC:002687	0.186132
all_taxa	Topsy-Turvy	Structural	AC:002688	0.014721
all_taxa	Topsy-Turvy	Structural	AC:002689	0.769765
all_taxa	Topsy-Turvy	Structural	AC:002690	0.255573
all_taxa	Topsy-Turvy	Structural	AC:002691	0.742389
all_taxa	Topsy-Turvy	Structural	AC:002692	0.075776
all_taxa	Topsy-Turvy	Structural	AC:002693	0.360114
all_taxa	Topsy-Turvy	Structural	AC:002694	0.59363
all_taxa	Topsy-Turvy	Structural	AC:002695	0.195887
all_taxa	Topsy-Turvy	Structural	AC:002697	0.399917
all_taxa	Topsy-Turvy	Structural	AC:002698	0.200969
all_taxa	Topsy-Turvy	Structural	AC:002699	0.708034
all_taxa	Topsy-Turvy	Structural	AC:002700	0.758862
all_taxa	Topsy-Turvy	Structural	AC:002702	0.174513
all_taxa	Topsy-Turvy	Structural	AC:002704	9.7e-05
all_taxa	Topsy-Turvy	Structural	AC:002705	0.758899
all_taxa	Topsy-Turvy	Structural	AC:002706	0.476651
all_taxa	Topsy-Turvy	Structural	AC:002707	0.622148
all_taxa	Topsy-Turvy	Structural	AC:002708	0.320286
all_taxa	Topsy-Turvy	Structural	AC:002709	0.226786
all_taxa	Topsy-Turvy	Structural	AC:002710	0.511645
all_taxa	Topsy-Turvy	Structural	AC:002711	0.055069
all_taxa	Topsy-Turvy	Structural	AC:002713	0.155445
all_taxa	Topsy-Turvy	Structural	AC:002714	0.497801
all_taxa	Topsy-Turvy	Structural	AC:002716	0.638116
all_taxa	Topsy-Turvy	Structural	AC:002717	0.428016
all_taxa	Topsy-Turvy	Structural	AC:002718	0.06193
all_taxa	Topsy-Turvy	Structural	AC:002719	0.685407
all_taxa	Topsy-Turvy	Structural	AC:002720	0.556846
all_taxa	Topsy-Turvy	Structural	AC:002721	0.838271
all_taxa	Topsy-Turvy	Structural	AC:002723	0.786831
all_taxa	Topsy-Turvy	Structural	AC:002724	0.075057
all_taxa	Topsy-Turvy	Structural	AC:002725	0.073052
all_taxa	Topsy-Turvy	Structural	AC:002726	0.32642
all_taxa	Topsy-Turvy	Structural	AC:002728	0.071155
all_taxa	Topsy-Turvy	Structural	AC:002729	0.864464
all_taxa	Topsy-Turvy	Structural	AC:002730	0.497986
all_taxa	Topsy-Turvy	Structural	AC:002731	0.599373
all_taxa	Topsy-Turvy	Structural	AC:002732	0.019689
all_taxa	Topsy-Turvy	Structural	AC:002733	0.135259
all_taxa	Topsy-Turvy	Structural	AC:002735	0.623211
all_taxa	Topsy-Turvy	Structural	AC:002736	0.498748
all_taxa	Topsy-Turvy	Structural	AC:002737	0.65877
all_taxa	Topsy-Turvy	Structural	AC:002740	0.698915
all_taxa	Topsy-Turvy	Structural	AC:002741	0.17924
all_taxa	Topsy-Turvy	Structural	AC:002744	0.200273
all_taxa	Topsy-Turvy	Structural	AC:002745	0.785637
all_taxa	Topsy-Turvy	Structural	AC:002747	0.673038
all_taxa	Topsy-Turvy	Structural	AC:002748	0.769055
all_taxa	Topsy-Turvy	Structural	AC:002749	0.673502
all_taxa	Topsy-Turvy	Structural	AC:002751	0.49973
all_taxa	Topsy-Turvy	Structural	AC:002752	0.711686
all_taxa	Topsy-Turvy	Structural	AC:002754	0.214083
all_taxa	Topsy-Turvy	Structural	AC:002755	0.205532
all_taxa	Topsy-Turvy	Structural	AC:002756	0.692744
all_taxa	Topsy-Turvy	Structural	AC:002757	0.744106
all_taxa	Topsy-Turvy	Structural	AC:002758	0.051025
all_taxa	Topsy-Turvy	Structural	AC:002759	0.29312
all_taxa	Topsy-Turvy	Structural	AC:002760	0.478184
all_taxa	Topsy-Turvy	Structural	AC:002761	0.143571
all_taxa	Topsy-Turvy	Structural	AC:002762	0.707006
all_taxa	Topsy-Turvy	Structural	AC:002763	0.079191
all_taxa	Topsy-Turvy	Structural	AC:002764	0.766284
all_taxa	Topsy-Turvy	Structural	AC:002765	0.728906
all_taxa	Topsy-Turvy	Structural	AC:002766	0.493057
all_taxa	Topsy-Turvy	Structural	AC:002767	0.293216
all_taxa	Topsy-Turvy	Structural	AC:002768	0.117358
all_taxa	Topsy-Turvy	Structural	AC:002769	0.574438
all_taxa	Topsy-Turvy	Structural	AC:002770	0.686048
all_taxa	Topsy-Turvy	Structural	AC:002773	0.682234
all_taxa	Topsy-Turvy	Structural	AC:002774	0.631088
all_taxa	Topsy-Turvy	Structural	AC:002776	0.497667
all_taxa	Topsy-Turvy	Structural	AC:002778	0.747586
all_taxa	Topsy-Turvy	Structural	AC:002779	0.108672
all_taxa	Topsy-Turvy	Structural	AC:002780	0.495203
all_taxa	Topsy-Turvy	Structural	AC:002782	0.399891
all_taxa	Topsy-Turvy	Structural	AC:002784	0.064639
all_taxa	Topsy-Turvy	Structural	AC:002787	0.864111
all_taxa	Topsy-Turvy	Structural	AC:002788	0.422149
all_taxa	Topsy-Turvy	Structural	AC:002789	0.33273
all_taxa	Topsy-Turvy	Structural	AC:002790	0.021459
all_taxa	Topsy-Turvy	Structural	AC:002791	0.080335
all_taxa	Topsy-Turvy	Structural	AC:002792	0.634411
all_taxa	Topsy-Turvy	Structural	AC:002793	0.67007
all_taxa	Topsy-Turvy	Structural	AC:002794	0.030948
all_taxa	Topsy-Turvy	Structural	AC:002795	0.636029
all_taxa	Topsy-Turvy	Structural	AC:002796	0.448519
all_taxa	Topsy-Turvy	Structural	AC:002797	1.8e-05
all_taxa	Topsy-Turvy	Structural	AC:002800	0.579273
all_taxa	Topsy-Turvy	Structural	AC:002801	0.071131
all_taxa	Topsy-Turvy	Structural	AC:002803	0.767361
all_taxa	Topsy-Turvy	Structural	AC:002804	0.700787
all_taxa	Topsy-Turvy	Structural	AC:002805	0.500402
all_taxa	Topsy-Turvy	Structural	AC:002806	0.650334
all_taxa	Topsy-Turvy	Structural	AC:002807	0.336011
all_taxa	Topsy-Turvy	Structural	AC:002808	0.641297
all_taxa	Topsy-Turvy	Structural	AC:002809	0.224086
all_taxa	Topsy-Turvy	Structural	AC:002810	0.04692
all_taxa	Topsy-Turvy	Structural	AC:002811	0.085307
all_taxa	Topsy-Turvy	Structural	AC:002812	3.1e-05
all_taxa	Topsy-Turvy	Structural	AC:002813	0.498703
all_taxa	Topsy-Turvy	Structural	AC:002814	0.534047
all_taxa	Topsy-Turvy	Structural	AC:002815	0.498527
all_taxa	Topsy-Turvy	Structural	AC:002816	0.131762
all_taxa	Topsy-Turvy	Structural	AC:002817	0.497434
all_taxa	Topsy-Turvy	Structural	AC:002818	0.467707
all_taxa	Topsy-Turvy	Structural	AC:002819	0.494829
all_taxa	Topsy-Turvy	Structural	AC:002820	0.498163
all_taxa	Topsy-Turvy	Structural	AC:002823	0.125034
all_taxa	Topsy-Turvy	Structural	AC:002824	0.370814
all_taxa	Topsy-Turvy	Structural	AC:002825	0.563158
all_taxa	Topsy-Turvy	Structural	AC:002826	0.724015
all_taxa	Topsy-Turvy	Structural	AC:002828	0.37423
all_taxa	Topsy-Turvy	Structural	AC:002830	0.036372
all_taxa	Topsy-Turvy	Structural	AC:002832	0.592135
all_taxa	Topsy-Turvy	Structural	AC:002835	0.39247
all_taxa	Topsy-Turvy	Structural	AC:002836	0.586699
all_taxa	Topsy-Turvy	Structural	AC:002837	0.499917
all_taxa	Topsy-Turvy	Structural	AC:002838	0.201683
all_taxa	Topsy-Turvy	Structural	AC:002839	0.499049
all_taxa	Topsy-Turvy	Structural	AC:002840	0.01797
all_taxa	Topsy-Turvy	Structural	AC:002841	0.393643
all_taxa	Topsy-Turvy	Structural	AC:002843	0.192815
all_taxa	Topsy-Turvy	Structural	AC:002845	0.177126
all_taxa	Topsy-Turvy	Structural	AC:002846	0.16399
all_taxa	Topsy-Turvy	Structural	AC:002847	0.147146
all_taxa	Topsy-Turvy	Structural	AC:002848	0.206049
