triplet_id	anchor	negative_partner_c	positive_partner_d	counterfactual_grade_provisional	assembly_size_stratum	sequence_similarity_bin	plminteract_ac	plminteract_ad	plminteract_finetuned_ac	plminteract_finetuned_ad	dscript_ac	dscript_ad	topsy_turvy_ac	topsy_turvy_ad
SCF:0005688	A0A1S4DPM5	A0A1S4CCH0	P41098	CF-C-provisional	gt24	remote_sequence	0.999843	0.999905	0.375101	0.367987	0.858151	0.889496	0.497630	0.497897
SCF:0005689	A0A218NZU7	A0A218P0A5	A0A218NZW1	CF-C-provisional	gt24	medium	0.999896	0.999904	0.270409	0.667875	0.738540	0.114598	0.661350	0.686368
SCF:0005690	G0RXW1	G0SBX1	G0SHQ0	CF-C-provisional	gt24	remote_sequence	0.999770	0.999246	0.878537	0.629375	0.819718	0.339278	0.671983	0.711510
SCF:0005691	G0SBX1	G0RXW1	G0SF80	CF-C-provisional	gt24	remote_sequence	0.999770	0.999427	0.878537	0.667390	0.819718	0.036503	0.671983	0.690526
SCF:0005692	Q9Y3U8	Q9Y221	P46778	CF-C-provisional	gt24	remote_sequence	0.999182	0.999875	0.093655	0.555579	0.017630	0.836769	0.791473	0.763330
SCF:0005693	Q9Y3U8	Q9Y221	Q9UKD2	CF-C-provisional	gt24	remote_sequence	0.999182	0.999390	0.093655	0.401374	0.017630	0.105898	0.791473	0.785783
SCF:0005694	Q9Y3U8	Q9Y221	Q02543	CF-C-provisional	gt24	remote_sequence	0.999182	0.999711	0.093655	0.451243	0.017630	0.778457	0.791473	0.748980
SCF:0005695	A0A836A4Q3	O78755	O78756	CF-C-provisional	gt24	medium	0.999854	0.999837	0.839490	0.775406	0.004969	0.019504	0.683410	0.694903
SCF:0005696	A0A836A4Q3	O78755	O78748	CF-C-provisional	gt24	medium	0.999854	0.994068	0.839490	0.685694	0.004969	0.005497	0.683410	0.691474
SCF:0005697	A0A836A4Q3	O78755	O78747	CF-C-provisional	gt24	remote_sequence	0.999854	0.998744	0.839490	0.365351	0.004969	0.012636	0.683410	0.574500
SCF:0005698	O78755	A0A836A4Q3	A0A8N7XJG2	CF-C-provisional	gt24	remote_sequence	0.999854	0.999917	0.839490	0.962880	0.004969	0.005808	0.683410	0.716491
SCF:0005699	P82231	P23326	Q9LWB5	CF-C-provisional	gt24	medium	0.997521	0.278204	0.537493	0.216828	0.966145	0.971202	0.633080	0.624488
SCF:0005700	P39744	Q02753	P26784	CF-C-provisional	gt24	remote_sequence	0.999915	0.999815	0.879078	0.893249	0.032847	0.465288	0.641054	0.709737
SCF:0005701	Q02753	P39744	P40010	CF-C-provisional	gt24	remote_sequence	0.999915	0.999803	0.879078	0.733101	0.032847	0.835369	0.641054	0.740218
SCF:0005702	Q02753	P39744	Q04311	CF-C-provisional	gt24	remote_sequence	0.999915	0.000351	0.879078	0.097081	0.032847	0.004186	0.641054	0.022056
SCF:0005703	Q02753	P39744	Q03532	CF-C-provisional	gt24	remote_sequence	0.999915	0.989578	0.879078	0.182189	0.032847	0.046663	0.641054	0.658999
SCF:0005704	P55769	P62304	Q9UK45	CF-C-provisional	gt24	remote_sequence	0.999870	0.999876	0.717048	0.673315	0.891339	0.808587	0.788644	0.742801
SCF:0005705	P55769	P62304	P62308	CF-C-provisional	gt24	remote_sequence	0.999870	0.999776	0.717048	0.406704	0.891339	0.841112	0.788644	0.757408
SCF:0005706	P62304	P55769	P62316	CF-C-provisional	gt24	remote_sequence	0.999870	0.999940	0.717048	0.784920	0.891339	0.915599	0.788644	0.726322
SCF:0005707	P62304	P55769	P62308	CF-C-provisional	gt24	remote_sequence	0.999870	0.999924	0.717048	0.912543	0.891339	0.823095	0.788644	0.631644
SCF:0005708	P18933	Q9MDK5	P03896	CF-C-provisional	gt24	medium	0.999246	0.999437	0.936864	0.953506	0.979661	0.991028	0.630078	0.625885
SCF:0005709	P15938	P33411	P21374	CF-C-provisional	gt24	remote_sequence	0.001637	0.995065	0.169420	0.898445	0.004176	0.004181	0.252599	0.569039
SCF:0005710	P15938	P33411	P38241	CF-C-provisional	gt24	remote_sequence	0.001637	0.000743	0.169420	0.188360	0.004176	0.004192	0.252599	0.565413
SCF:0005711	A0A0M5TIS3	A0A0M4T1M3	A0A0M4T6V1	CF-C-provisional	gt24	remote_sequence	0.999752	0.999854	0.668259	0.860277	0.605070	0.576935	0.000015	0.000013
SCF:0005712	Q97ZY6	P39573	P95988	CF-C-provisional	gt24	remote_sequence	0.999945	0.999950	0.760416	0.714181	0.013365	0.013897	0.463402	0.001419
SCF:0005713	Q06835	P19735	P49955	CF-C-provisional	gt24	medium	0.984575	0.998390	0.678004	0.921555	0.004181	0.004178	0.143633	0.499599
SCF:0005714	Q06835	P19735	Q12309	CF-C-provisional	gt24	remote_sequence	0.984575	0.999560	0.678004	0.769193	0.004181	0.004183	0.143633	0.146354
SCF:0005715	Q72I05	Q72L77	Q72I22	CF-C-provisional	gt24	remote_sequence	0.999885	0.999579	0.480378	0.527723	0.806110	0.227859	0.000095	0.497495
SCF:0005716	A0A2K3D9S4	A0A2K3DKB4	A0A2K3DGK2	CF-C-provisional	gt24	remote_sequence	0.005828	0.999033	0.549949	0.966297	0.004251	0.004179	0.391084	0.497167
SCF:0005717	P19447	P51946	Q92759	CF-C-provisional	gt24	remote_sequence	0.997553	0.999888	0.518440	0.796066	0.011788	0.004746	0.774255	0.737451
SCF:0005718	P19447	P51946	P32780	CF-C-provisional	gt24	remote_sequence	0.997553	0.999851	0.518440	0.834306	0.011788	0.011181	0.774255	0.693371
SCF:0005719	P10664	P47019	P38061	CF-C-provisional	gt24	remote_sequence	0.999479	0.999859	0.664477	0.709482	0.004185	0.831487	0.264224	0.256027
SCF:0005720	P10664	P47019	P02407	CF-C-provisional	gt24	remote_sequence	0.999479	0.999927	0.664477	0.662543	0.004185	0.879847	0.264224	0.812391
SCF:0005721	P22141	P38886	P28063	CF-C-provisional	gt24	remote_sequence	0.054068	0.999888	0.112478	0.951286	0.905713	0.960463	0.737161	0.756849
SCF:0005722	P22141	P38886	P28062	CF-C-provisional	gt24	remote_sequence	0.054068	0.999872	0.112478	0.959335	0.905713	0.968287	0.737161	0.750653
SCF:0005723	P22141	P38886	P21243	CF-C-provisional	gt24	remote_sequence	0.054068	0.999867	0.112478	0.966790	0.905713	0.611108	0.737161	0.667720
SCF:0005724	P38886	P22141	P0CG47	CF-C-provisional	gt24	remote_sequence	0.054068	0.999693	0.112478	0.655218	0.905713	0.005846	0.737161	0.655813
SCF:0005725	P38886	P22141	P23724	CF-C-provisional	gt24	remote_sequence	0.054068	0.997026	0.112478	0.471274	0.905713	0.881602	0.737161	0.658979
SCF:0005726	P40429	Q9BZE4	O76021	CF-C-provisional	gt24	remote_sequence	0.999926	0.999790	0.923886	0.707263	0.205595	0.221179	0.647413	0.768644
SCF:0005727	P40429	Q9BZE4	Q9BVP2	CF-C-provisional	gt24	remote_sequence	0.999926	0.999872	0.923886	0.915994	0.205595	0.655581	0.647413	0.774768
SCF:0005728	P40429	Q9BZE4	Q9NVX2	CF-C-provisional	gt24	remote_sequence	0.999926	0.997235	0.923886	0.091407	0.205595	0.004229	0.647413	0.566861
SCF:0005729	Q9BZE4	P40429	P26373	CF-C-provisional	gt24	medium	0.999926	0.999558	0.923886	0.849431	0.205595	0.037994	0.647413	0.640151
SCF:0005730	Q9BZE4	P40429	P61254	CF-C-provisional	gt24	medium	0.999926	0.999894	0.923886	0.675207	0.205595	0.717644	0.647413	0.543109
SCF:0005731	Q9BZE4	P40429	P84098	CF-C-provisional	gt24	medium	0.999926	0.999849	0.923886	0.794979	0.205595	0.486955	0.647413	0.685506
SCF:0005732	Q9ASS6	P56752	A0A1B1W4Z0	CF-C-provisional	gt24	remote_sequence	0.000066	0.000085	0.005751	0.006908	0.004366	0.004613	0.075643	0.104358
SCF:0005733	Q9ASS6	P56752	P26288	CF-C-provisional	gt24	remote_sequence	0.000066	0.000104	0.005751	0.018627	0.004366	0.004667	0.075643	0.054769
SCF:0005734	Q9ASS6	P56752	A0A1B1W4Z4	CF-C-provisional	gt24	remote_sequence	0.000066	0.000063	0.005751	0.004877	0.004366	0.004293	0.075643	0.152876
SCF:0005735	Q9UX87	P95992	Q9UX92	CF-C-provisional	gt24	remote_sequence	0.999941	0.999950	0.376286	0.468040	0.920914	0.885006	0.802804	0.800837
SCF:0005736	Q71SY5	Q9BUE0	Q9BTT4	CF-C-provisional	gt24	remote_sequence	0.999935	0.999935	0.994123	0.979857	0.004176	0.004178	0.691348	0.772656
SCF:0005737	Q9BUE0	Q71SY5	Q9Y2X0	CF-C-provisional	gt24	medium	0.999935	0.999943	0.994123	0.970146	0.004176	0.004175	0.691348	0.063530
SCF:0005738	A0A7D4XMT1	Q2IA66	A0A7S3IA89	CF-C-provisional	gt24	medium	0.995009	0.992598	0.168583	0.574343	0.004182	0.095721	0.048616	0.412424
SCF:0005739	A0A7D4XMT1	Q2IA66	Q2IA67	CF-C-provisional	gt24	medium	0.995009	0.995655	0.168583	0.317583	0.004182	0.009131	0.048616	0.129234
SCF:0005740	A0A7D4XMT1	Q2IA66	A0A7S3X675	CF-C-provisional	gt24	medium	0.995009	0.998146	0.168583	0.630459	0.004182	0.004328	0.048616	0.014800
SCF:0005741	A0A287BDC0	F1SV23	A0A8W4F7N8	CF-C-provisional	gt24	medium	0.999916	0.999895	0.758817	0.890424	0.071494	0.938187	0.682821	0.763987
SCF:0005742	A0A287BDC0	F1SV23	A0A4X1VLA2	CF-C-provisional	gt24	medium	0.999916	0.999895	0.758817	0.890424	0.071494	0.938187	0.682821	0.763987
SCF:0005743	P59775	Q08365	A0A218N8X3	CF-C-provisional	gt24	remote_sequence	0.999844	0.999871	0.545865	0.536316	0.244400	0.818094	0.777457	0.765281
SCF:0005744	Q08365	P59775	Q9GGE2	CF-C-provisional	gt24	remote_sequence	0.999844	0.999848	0.545865	0.723358	0.244400	0.029856	0.777457	0.306477
SCF:0005745	O74175	Q9USR7	Q92366	CF-C-provisional	gt24	remote_sequence	0.999897	0.999667	0.713424	0.816319	0.312016	0.115423	0.767804	0.782471
SCF:0005746	P56182	Q9H9Y2	Q8TDN6	CF-C-provisional	gt24	remote_sequence	0.003490	0.017351	0.165965	0.554060	0.036646	0.013501	0.621636	0.683729
SCF:0005747	P56182	Q9H9Y2	Q02878	CF-C-provisional	gt24	remote_sequence	0.003490	0.977150	0.165965	0.344093	0.036646	0.151467	0.621636	0.720244
SCF:0005748	B7IA13	B7IA37	B7IA28	CF-C-provisional	gt24	remote_sequence	0.999940	0.999904	0.885936	0.770893	0.609225	0.765976	0.495307	0.000008
SCF:0005749	A0A1B4XKR5	A0A1B4XRV7	A0A1B4XKT1	CF-C-provisional	gt24	remote_sequence	0.999931	0.999920	0.649607	0.864323	0.836464	0.388475	0.817664	0.867354
SCF:0005750	A1B350	A1B4F4	A1B348	CF-C-provisional	gt24	remote_sequence	0.999621	0.999673	0.949364	0.966583	0.881359	0.787532	0.680541	0.730790
SCF:0005751	Q9LHI0	Q9C6B3	Q9SK66	CF-C-provisional	gt24	remote_sequence	0.000208	0.998524	0.037474	0.329124	0.004187	0.006841	0.564489	0.127202
SCF:0005752	Q5SHQ0	Q5SJ76	Q72JR0	CF-C-provisional	gt24	remote_sequence	0.999933	0.999905	0.830698	0.738507	0.647049	0.059372	0.583883	0.750923
SCF:0005753	Q5SHQ0	Q5SJ76	Q5SJE1	CF-C-provisional	gt24	remote_sequence	0.999933	0.999905	0.830698	0.738507	0.647049	0.059372	0.583883	0.750923
SCF:0005754	Q09385	Q23463	O16376	CF-C-provisional	gt24	remote_sequence	0.897580	0.999664	0.583347	0.975443	0.005507	0.062520	0.108767	0.525767
SCF:0005755	Q23463	Q09385	Q20716	CF-C-provisional	gt24	medium	0.897580	0.999109	0.583347	0.297574	0.005507	0.015599	0.108767	0.603295
SCF:0005756	Q23463	Q09385	O45766	CF-C-provisional	gt24	medium	0.897580	0.883870	0.583347	0.579898	0.005507	0.007951	0.108767	0.139218
SCF:0005757	P62899	P05388	P62424	CF-C-provisional	gt24	remote_sequence	0.999945	0.999924	0.970720	0.684150	0.613199	0.872842	0.782272	0.768342
SCF:0005758	P62899	P05388	P56537	CF-C-provisional	gt24	remote_sequence	0.999945	0.999438	0.970720	0.821676	0.613199	0.768698	0.782272	0.799262
SCF:0005759	R4ZGX8	R4ZGS4	R4ZGY5	CF-C-provisional	gt24	remote_sequence	0.994106	0.998119	0.373389	0.357408	0.004183	0.004530	0.392713	0.299673
SCF:0005760	A0A640K9U9	A0A640KJI7	A0A640KG82	CF-C-provisional	gt24	medium	0.999741	0.999742	0.969517	0.962490	0.879352	0.719475	0.769142	0.792712
SCF:0005761	A0A640K9U9	A0A640KJI7	A0A640KW57	CF-C-provisional	gt24	remote_sequence	0.999741	0.998910	0.969517	0.946781	0.879352	0.512968	0.769142	0.676783
SCF:0005762	A0A640K9U9	A0A640KJI7	A0A640KSC5	CF-C-provisional	gt24	remote_sequence	0.999741	0.999802	0.969517	0.968720	0.879352	0.935885	0.769142	0.777020
SCF:0005763	A0A640KJI7	A0A640K9U9	A0A640L0A1	CF-C-provisional	gt24	medium	0.999741	0.999695	0.969517	0.933856	0.879352	0.947582	0.769142	0.784673
SCF:0005764	A0A640KJI7	A0A640K9U9	A0A640KBR2	CF-C-provisional	gt24	remote_sequence	0.999741	0.999792	0.969517	0.934111	0.879352	0.900306	0.769142	0.729492
SCF:0005765	A0A640KJI7	A0A640K9U9	A0A640KZP5	CF-C-provisional	gt24	remote_sequence	0.999741	0.999923	0.969517	0.966796	0.879352	0.865675	0.769142	0.718416
SCF:0005766	B8C8Q0	B8LE60	B8BU33	CF-C-provisional	gt24	remote_sequence	0.999752	0.999920	0.827193	0.957218	0.004560	0.015065	0.265370	0.590006
SCF:0005767	B8C8Q0	B8LE60	B8CEQ3	CF-C-provisional	gt24	remote_sequence	0.999752	0.999919	0.827193	0.962333	0.004560	0.006225	0.265370	0.455430
SCF:0005768	B8LE60	B8C8Q0	B8BU33	CF-C-provisional	gt24	high	0.999752	0.999792	0.827193	0.879878	0.004560	0.004874	0.265370	0.040356
SCF:0005769	B8LE60	B8C8Q0	B8BYV4	CF-C-provisional	gt24	medium	0.999752	0.999715	0.827193	0.860199	0.004560	0.004283	0.265370	0.049739
SCF:0005770	P05733	P36585	P79071	CF-C-provisional	gt24	remote_sequence	0.999922	0.999941	0.718579	0.917265	0.926410	0.779950	0.000043	0.486491
SCF:0005771	P36585	P05733	O94658	CF-C-provisional	gt24	remote_sequence	0.999922	0.999780	0.718579	0.516429	0.926410	0.360795	0.000043	0.691907
SCF:0005772	Q99N85	Q9D7N6	Q9H0U6	CF-C-provisional	gt24	remote_sequence	0.999944	0.999945	0.965362	0.979605	0.968221	0.971274	0.710161	0.690762
SCF:0005773	Q99N85	Q9D7N6	Q9CQL5	CF-C-provisional	gt24	remote_sequence	0.999944	0.999942	0.965362	0.930357	0.968221	0.077253	0.710161	0.726509
SCF:0005774	Q9D7N6	Q99N85	Q8R035	CF-C-provisional	gt24	remote_sequence	0.999944	0.999939	0.965362	0.916119	0.968221	0.968967	0.710161	0.762051
SCF:0005775	P62917	O94874	Q9BZE4	CF-C-provisional	gt24	remote_sequence	0.003992	0.999870	0.102844	0.910781	0.043717	0.781964	0.070753	0.482104
SCF:0005776	P62917	O94874	P13639	CF-C-provisional	gt24	remote_sequence	0.003992	0.999884	0.102844	0.594986	0.043717	0.869606	0.070753	0.731610
SCF:0005777	B5RSL7	Q9B6D6	Q9B6C8	CF-C-provisional	gt24	remote_sequence	0.999614	0.999746	0.961042	0.946916	0.502020	0.004182	0.661369	0.092517
SCF:0005778	Q9B6D6	B5RSL7	Q6C926	CF-C-provisional	gt24	remote_sequence	0.999614	0.999849	0.961042	0.961023	0.502020	0.911879	0.661369	0.730687
SCF:0005779	Q38C84	Q38AG1	A0A161CM65	CF-C-provisional	gt24	remote_sequence	0.025820	0.002603	0.649824	0.181357	0.073442	0.009956	0.466574	0.502047
SCF:0005780	G1SQV5	G1TDB3	G1TN62	CF-C-provisional	gt24	remote_sequence	0.999353	0.999735	0.775923	0.328153	0.038924	0.004737	0.837961	0.756493
SCF:0005781	A2DLW4	A2F0H5	A2DTR8	CF-C-provisional	gt24	remote_sequence	0.999943	0.999937	0.703639	0.654025	0.918102	0.957480	0.753240	0.708953
SCF:0005782	A2F0H5	A2DLW4	A2D895	CF-C-provisional	gt24	remote_sequence	0.999943	0.999949	0.703639	0.436586	0.918102	0.808058	0.753240	0.353419
SCF:0005783	P28805	P22798	P82191	CF-C-provisional	gt24	remote_sequence	0.984418	0.998580	0.256900	0.861819	0.231066	0.866372	0.720625	0.706840
SCF:0005784	Q4FZT9	P62193	Q63570	CF-C-provisional	gt24	high	0.999588	0.999025	0.856626	0.867411	0.004452	0.005093	0.488498	0.599022
SCF:0005785	Q4FZT9	P62193	Q63569	CF-C-provisional	gt24	medium	0.999588	0.849317	0.856626	0.269809	0.004452	0.004992	0.488498	0.405291
SCF:0005786	A0A480KM09	A0A4X1SNY5	F1SGC6	CF-C-provisional	gt24	remote_sequence	0.999141	0.999718	0.283584	0.399174	0.004206	0.004265	0.113245	0.669295
SCF:0005787	A0A4X1SNY5	A0A480KM09	F1SQP4	CF-C-provisional	gt24	remote_sequence	0.999141	0.999894	0.283584	0.472529	0.004206	0.004894	0.113245	0.075732
SCF:0005788	A4VD15	I7M6D6	I7MLZ4	CF-C-provisional	gt24	remote_sequence	0.002428	0.001854	0.509692	0.919519	0.004184	0.004178	0.263401	0.250302
SCF:0005789	A4VD15	I7M6D6	I7MG46	CF-C-provisional	gt24	remote_sequence	0.002428	0.044929	0.509692	0.984151	0.004184	0.004178	0.263401	0.083910
SCF:0005790	I7M6D6	A4VD15	Q24CL2	CF-C-provisional	gt24	remote_sequence	0.002428	0.000215	0.509692	0.972821	0.004184	0.004185	0.263401	0.457020
SCF:0005791	I7M6D6	A4VD15	Q22KK0	CF-C-provisional	gt24	remote_sequence	0.002428	0.000652	0.509692	0.670259	0.004184	0.004178	0.263401	0.177323
SCF:0005792	P62891	P62906	P61254	CF-C-provisional	gt24	remote_sequence	0.999607	0.999889	0.507770	0.566835	0.770940	0.858333	0.763682	0.806716
SCF:0005793	P62891	P62906	P18621	CF-C-provisional	gt24	remote_sequence	0.999607	0.999848	0.507770	0.590834	0.770940	0.924275	0.763682	0.720048
SCF:0005794	Q6CM04	Q6CRK7	P20459	CF-C-provisional	gt24	remote_sequence	0.999921	0.999765	0.787227	0.708541	0.797630	0.713261	0.854481	0.784931
SCF:0005795	Q6CRK7	Q6CM04	Q6CRA3	CF-C-provisional	gt24	remote_sequence	0.999921	0.999940	0.787227	0.550519	0.797630	0.930268	0.854481	0.673640
SCF:0005796	Q6CRK7	Q6CM04	Q6CWD0	CF-C-provisional	gt24	remote_sequence	0.999921	0.999932	0.787227	0.438187	0.797630	0.849378	0.854481	0.857741
SCF:0005797	Q6CRK7	Q6CM04	Q6CM18	CF-C-provisional	gt24	remote_sequence	0.999921	0.999944	0.787227	0.752984	0.797630	0.838758	0.854481	0.845235
SCF:0005798	O51454	O51560	O51347	CF-C-provisional	gt24	remote_sequence	0.999927	0.999943	0.168963	0.400410	0.801715	0.845715	0.818208	0.832697
SCF:0005799	P87262	Q07915	P04449	CF-C-provisional	gt24	medium	0.999608	0.999879	0.702536	0.768968	0.228233	0.816762	0.783345	0.806918
SCF:0005800	P87262	Q07915	P26784	CF-C-provisional	gt24	remote_sequence	0.999608	0.999935	0.702536	0.744154	0.228233	0.936034	0.783345	0.772177
SCF:0005801	Q07915	P87262	P0C2H6	CF-C-provisional	gt24	medium	0.999608	0.999905	0.702536	0.554418	0.228233	0.450708	0.783345	0.754307
SCF:0005802	Q07915	P87262	P36105	CF-C-provisional	gt24	medium	0.999608	0.999904	0.702536	0.642694	0.228233	0.728665	0.783345	0.770885
SCF:0005803	Q07915	P87262	Q02326	CF-C-provisional	gt24	remote_sequence	0.999608	0.999922	0.702536	0.736651	0.228233	0.420841	0.783345	0.736603
SCF:0005804	A0A0M3V8J0	A0A0M3V8P8	A0A0M4U618	CF-C-provisional	gt24	remote_sequence	0.999920	0.999937	0.226787	0.380671	0.895832	0.865947	0.781308	0.832207
SCF:0005805	A0A0M3V8P8	A0A0M3V8J0	A0A0M4T6M9	CF-C-provisional	gt24	remote_sequence	0.999920	0.999929	0.226787	0.878733	0.895832	0.747154	0.781308	0.000030
SCF:0005806	A0T0U5	B8C2Y4	B5YM25	CF-C-provisional	gt24	medium	0.996710	0.999433	0.658224	0.717152	0.007803	0.004212	0.078881	0.000265
SCF:0005807	A0T0U5	B8C2Y4	B8C2K6	CF-C-provisional	gt24	medium	0.996710	0.997464	0.658224	0.429851	0.007803	0.004252	0.078881	0.063919
SCF:0005808	A0T0U5	B8C2Y4	B8CEQ3	CF-C-provisional	gt24	medium	0.996710	0.998743	0.658224	0.532293	0.007803	0.004211	0.078881	0.066837
SCF:0005809	Q9VWI0	Q9W402	Q9VQD7	CF-C-provisional	gt24	medium	0.999885	0.999876	0.593332	0.740448	0.004219	0.969233	0.836965	0.792558
SCF:0005810	A0T0V1	B8C2Y4	B8C2K6	CF-C-provisional	gt24	medium	0.991671	0.998630	0.585884	0.898978	0.010133	0.004478	0.053318	0.065414
SCF:0005811	A0T0V1	B8C2Y4	B8C0K4	CF-C-provisional	gt24	medium	0.991671	0.995913	0.585884	0.903930	0.010133	0.006584	0.053318	0.344073
SCF:0005812	A0T0V1	B8C2Y4	B8C770	CF-C-provisional	gt24	medium	0.991671	0.997928	0.585884	0.668772	0.010133	0.004668	0.053318	0.181950
SCF:0005813	Q9Y2Q9	A6NJ78	P82933	CF-C-provisional	gt24	remote_sequence	0.999912	0.999933	0.953979	0.869439	0.660487	0.909898	0.811279	0.803527
SCF:0005814	Q9Y2Q9	A6NJ78	P82650	CF-C-provisional	gt24	remote_sequence	0.999912	0.999929	0.953979	0.959381	0.660487	0.971750	0.811279	0.827975
SCF:0005815	Q9Y2Q9	A6NJ78	Q92665	CF-C-provisional	gt24	remote_sequence	0.999912	0.999938	0.953979	0.914891	0.660487	0.962500	0.811279	0.889588
SCF:0005816	Q9SCY3	A0A1B1W4Z0	A0A1B1W4Z4	CF-C-provisional	gt24	remote_sequence	0.000220	0.000192	0.105944	0.911793	0.011793	0.004733	0.038380	0.055863
SCF:0005817	P32799	P07257	P07256	CF-C-provisional	gt24	remote_sequence	0.999040	0.999536	0.541961	0.644261	0.478646	0.004367	0.778103	0.101040
SCF:0005818	Q7RZF0	Q7RZ62	Q1K8T6	CF-C-provisional	gt24	medium	0.999880	0.999939	0.798318	0.868771	0.975905	0.846412	0.679768	0.722723
SCF:0005819	Q7RZF0	Q7RZ62	Q7SB98	CF-C-provisional	gt24	remote_sequence	0.999880	0.999942	0.798318	0.937408	0.975905	0.885922	0.679768	0.714652
SCF:0005820	G0S8A6	G0S6F0	G0SDM8	CF-C-provisional	gt24	remote_sequence	0.992129	0.999882	0.440330	0.908654	0.004177	0.004178	0.474510	0.264741
SCF:0005821	G0S8A6	G0S6F0	G0S754	CF-C-provisional	gt24	remote_sequence	0.992129	0.999758	0.440330	0.973301	0.004177	0.004742	0.474510	0.738114
SCF:0005822	G0S8A6	G0S6F0	G0S9U7	CF-C-provisional	gt24	remote_sequence	0.992129	0.999869	0.440330	0.959186	0.004177	0.004188	0.474510	0.593990
SCF:0005823	O78748	A0A9J4RF63	A0A8V6WEB9	CF-C-provisional	gt24	high	0.995151	0.999765	0.882290	0.952699	0.007900	0.867012	0.696681	0.657425
SCF:0005824	F1S1A8	I3LDC3	A0A287AAR5	CF-C-provisional	gt24	remote_sequence	0.999724	0.999782	0.769203	0.817100	0.004193	0.004182	0.312471	0.832834
SCF:0005825	P46779	Q8TDN6	Q02878	CF-C-provisional	gt24	medium	0.999824	0.999938	0.654058	0.932334	0.074999	0.953574	0.622777	0.704983
SCF:0005826	P84098	Q9NVX2	Q9BZE4	CF-C-provisional	gt24	remote_sequence	0.999897	0.999849	0.263056	0.794979	0.004478	0.486955	0.444960	0.685506
SCF:0005827	Q9NVX2	P84098	P40429	CF-C-provisional	gt24	medium	0.999897	0.997235	0.263056	0.091407	0.004478	0.004229	0.444960	0.566861
SCF:0005828	Q9NVX2	P84098	P62910	CF-C-provisional	gt24	remote_sequence	0.999897	0.998563	0.263056	0.107044	0.004478	0.004189	0.444960	0.364946
SCF:0005829	Q9NVX2	P84098	P18621	CF-C-provisional	gt24	remote_sequence	0.999897	0.999588	0.263056	0.102068	0.004478	0.004311	0.444960	0.465746
SCF:0005830	A0A640KBV2	A0A640KSC5	A0A640KGL4	CF-C-provisional	gt24	remote_sequence	0.999757	0.999913	0.862054	0.978075	0.982134	0.882898	0.760447	0.722498
SCF:0005831	A0A640KBV2	A0A640KSC5	A0A640KQX8	CF-C-provisional	gt24	remote_sequence	0.999757	0.999551	0.862054	0.934218	0.982134	0.937093	0.760447	0.726816
SCF:0005832	A0A640KBV2	A0A640KSC5	A0A640KJI7	CF-C-provisional	gt24	remote_sequence	0.999757	0.999845	0.862054	0.938762	0.982134	0.907572	0.760447	0.738898
SCF:0005833	A0A640KSC5	A0A640KBV2	A0A640KJI7	CF-C-provisional	gt24	medium	0.999757	0.999860	0.862054	0.968748	0.982134	0.986798	0.760447	0.800893
SCF:0005834	A0A640KSC5	A0A640KBV2	A0A640L0A1	CF-C-provisional	gt24	remote_sequence	0.999757	0.999757	0.862054	0.966926	0.982134	0.978677	0.760447	0.828372
SCF:0005835	P07280	P38249	Q08972	CF-C-provisional	gt24	remote_sequence	0.999837	0.000091	0.269844	0.021489	0.053701	0.007708	0.741828	0.719094
SCF:0005836	P07280	P38249	P32497	CF-C-provisional	gt24	remote_sequence	0.999837	0.999843	0.269844	0.529410	0.053701	0.004380	0.741828	0.699995
SCF:0005837	O31742	O31418	P12875	CF-C-provisional	gt24	medium	0.983731	0.999931	0.108257	0.623919	0.341066	0.209625	0.252386	0.814288
SCF:0005838	Q72I07	Q72HR2	Q72I20	CF-C-provisional	gt24	remote_sequence	0.999761	0.999930	0.617458	0.633294	0.514538	0.638599	0.000012	0.679468
SCF:0005839	Q72I07	Q72HR2	P62655	CF-C-provisional	gt24	remote_sequence	0.999761	0.999924	0.617458	0.843847	0.514538	0.655729	0.000012	0.012444
SCF:0005840	Q72I07	Q72HR2	P62665	CF-C-provisional	gt24	remote_sequence	0.999761	0.999927	0.617458	0.533715	0.514538	0.773517	0.000012	0.804421
SCF:0005841	E1UWA8	E1UWE4	E1UWB9	CF-C-provisional	gt24	remote_sequence	0.999847	0.999826	0.928011	0.871855	0.059375	0.004186	0.589237	0.559234
SCF:0005842	E1UWA8	E1UWE4	E1UWB1	CF-C-provisional	gt24	remote_sequence	0.999847	0.999229	0.928011	0.873795	0.059375	0.915729	0.589237	0.717443
SCF:0005843	P46199	P82933	Q9H2K0	CF-C-provisional	gt24	remote_sequence	0.999916	0.999866	0.795347	0.656802	0.817542	0.545775	0.758987	0.664058
SCF:0005844	P46199	P82933	F1RI89	CF-C-provisional	gt24	remote_sequence	0.999916	0.999890	0.795347	0.816690	0.817542	0.948094	0.758987	0.737003
SCF:0005845	P82933	P46199	Q96EY7	CF-C-provisional	gt24	remote_sequence	0.999916	0.999927	0.795347	0.898429	0.817542	0.966896	0.758987	0.770055
SCF:0005846	Q99KD6	Q9CQB4	Q9D855	CF-C-provisional	gt24	high	0.999913	0.999912	0.519110	0.509937	0.004219	0.004217	0.619375	0.624831
SCF:0005847	P82912	Q9Y676	Q9Y3D9	CF-C-provisional	gt24	remote_sequence	0.999947	0.999950	0.958796	0.963055	0.981017	0.988700	0.741477	0.801062
